Nom,STOXX® Europe 600 (Price Return EUR)
ISIN,EU0009658202
Symbole,SXXP
Source,https://stoxx.com/index/sxxp/?factsheet=true
Date,Close
2016-11-04,328.8
2016-11-07,333.8399
2016-11-08,334.91
2016-11-09,339.81
2016-11-10,338.88
2016-11-11,337.5
2016-11-14,338.23
2016-11-15,339.16
2016-11-16,338.47
2016-11-17,340.6
2016-11-18,339.39
2016-11-21,340.23
2016-11-22,341.02
2016-11-23,340.77
2016-11-24,341.8399
2016-11-25,342.45
2016-11-28,339.83
2016-11-29,340.95
2016-11-30,341.99
2016-12-01,340.86
2016-12-02,339.36
2016-12-05,341.27
2016-12-06,344.57
2016-12-07,347.7
2016-12-08,351.96
2016-12-09,355.38
2016-12-12,353.74
2016-12-13,357.5
2016-12-14,355.72
2016-12-15,358.79
2016-12-16,360.02
2016-12-19,359.5899
2016-12-20,361.32
2016-12-21,360.56
2016-12-22,359.82
2016-12-23,359.98
2016-12-27,360.48
2016-12-28,361.5299
2016-12-29,360.26
2016-12-30,361.42
2017-01-02,363.18
2017-01-03,365.71
2017-01-04,365.26
2017-01-05,365.64
2017-01-06,365.45
2017-01-09,363.67
2017-01-10,364.07
2017-01-11,364.9
2017-01-12,362.51
2017-01-13,365.94
2017-01-16,362.97
2017-01-17,362.42
2017-01-18,363.07
2017-01-19,362.85
2017-01-20,362.58
2017-01-23,361.01
2017-01-24,361.92
2017-01-25,366.5899
2017-01-26,367.5
2017-01-27,366.38
2017-01-30,362.55
2017-01-31,360.12
2017-02-01,363.2
2017-02-02,361.95
2017-02-03,364.07
2017-02-06,361.6
2017-02-07,362.74
2017-02-08,363.94
2017-02-09,366.79
2017-02-10,367.39
2017-02-13,370.13
2017-02-14,370.2
2017-02-15,371.47
2017-02-16,370.1
2017-02-17,370.22
2017-02-20,371.04
2017-02-21,373.4
2017-02-22,373.38
2017-02-23,372.85
2017-02-24,370.01
2017-02-27,369.52
2017-02-28,370.24
2017-03-01,375.69
2017-03-02,375.61
2017-03-03,375.23
2017-03-06,373.27
2017-03-07,372.27
2017-03-08,372.58
2017-03-09,372.89
2017-03-10,373.23
2017-03-13,374.64
2017-03-14,373.46
2017-03-15,375.1
2017-03-16,377.73
2017-03-17,378.32
2017-03-20,377.68
2017-03-21,375.67
2017-03-22,374.0299
2017-03-23,377.2
2017-03-24,376.51
2017-03-27,375.01
2017-03-28,377.3
2017-03-29,378.5299
2017-03-30,380.46
2017-03-31,381.14
2017-04-03,379.29
2017-04-04,380.0299
2017-04-05,380.0899
2017-04-06,380.77
2017-04-07,381.26
2017-04-10,381.25
2017-04-11,381.18
2017-04-12,381.9
2017-04-13,380.58
2017-04-18,376.35
2017-04-19,377.24
2017-04-20,378.06
2017-04-21,378.12
2017-04-24,386.0899
2017-04-25,386.91
2017-04-26,388.73
2017-04-27,387.79
2017-04-28,387.0899
2017-05-01,386.64
2017-05-02,389.5299
2017-05-03,389.37
2017-05-04,391.98
2017-05-05,394.54
2017-05-08,394.04
2017-05-09,395.81
2017-05-10,396.45
2017-05-11,394.39
2017-05-12,395.63
2017-05-15,395.97
2017-05-16,395.91
2017-05-17,391.14
2017-05-18,389.19
2017-05-19,391.51
2017-05-22,391.14
2017-05-23,392.02
2017-05-24,392.37
2017-05-25,392.14
2017-05-26,391.35
2017-05-29,391.25
2017-05-30,390.5
2017-05-31,389.99
2017-06-01,391.66
2017-06-02,392.55
2017-06-05,392.04
2017-06-06,389.4
2017-06-07,389.18
2017-06-08,389.15
2017-06-09,390.39
2017-06-12,386.62
2017-06-13,388.75
2017-06-14,387.58
2017-06-15,386.05
2017-06-16,388.6
2017-06-19,391.94
2017-06-20,389.21
2017-06-21,388.5
2017-06-22,388.5299
2017-06-23,387.62
2017-06-26,389.05
2017-06-27,385.98
2017-06-28,385.82
2017-06-29,380.66
2017-06-30,379.37
2017-07-03,383.41
2017-07-04,382.3
2017-07-05,382.99
2017-07-06,380.43
2017-07-07,380.18
2017-07-10,381.64
2017-07-11,379.15
2017-07-12,384.9
2017-07-13,386.14
2017-07-14,386.8399
2017-07-17,386.86
2017-07-18,382.58
2017-07-19,385.54
2017-07-20,384.07
2017-07-21,380.16
2017-07-24,379.23
2017-07-25,380.77
2017-07-26,382.74
2017-07-27,382.32
2017-07-28,378.3399
2017-07-31,377.85
2017-08-01,380.26
2017-08-02,378.63
2017-08-03,378.93
2017-08-04,382.5299
2017-08-07,382.01
2017-08-08,382.65
2017-08-09,379.8399
2017-08-10,376.05
2017-08-11,372.14
2017-08-14,376.16
2017-08-15,376.5
2017-08-16,379.0899
2017-08-17,376.87
2017-08-18,374.2
2017-08-21,372.72
2017-08-22,375.8
2017-08-23,373.92
2017-08-24,374.51
2017-08-25,374.07
2017-08-28,372.29
2017-08-29,368.42
2017-08-30,371.01
2017-08-31,373.88
2017-09-01,376.14
2017-09-04,374.17
2017-09-05,373.71
2017-09-06,373.95
2017-09-07,374.95
2017-09-08,375.51
2017-09-11,379.43
2017-09-12,381.42
2017-09-13,381.3399
2017-09-14,381.79
2017-09-15,380.71
2017-09-18,381.95
2017-09-19,382.12
2017-09-20,381.98
2017-09-21,382.88
2017-09-22,383.22
2017-09-25,383.9
2017-09-26,384.0299
2017-09-27,385.62
2017-09-28,386.36
2017-09-29,388.16
2017-10-02,390.13
2017-10-03,390.72
2017-10-04,390.4
2017-10-05,391.0299
2017-10-06,389.47
2017-10-09,390.21
2017-10-10,390.16
2017-10-11,390.15
2017-10-12,390.2799
2017-10-13,391.42
2017-10-16,391.41
2017-10-17,390.44
2017-10-18,391.56
2017-10-19,389.11
2017-10-20,390.13
2017-10-23,390.74
2017-10-24,389.33
2017-10-25,387.13
2017-10-26,391.27
2017-10-27,393.43
2017-10-30,393.91
2017-10-31,395.22
2017-11-01,396.77
2017-11-02,394.94
2017-11-03,396.06
2017-11-06,396.5899
2017-11-07,394.65
2017-11-08,394.45
2017-11-09,390.07
2017-11-10,388.69
2017-11-13,386.13
2017-11-14,383.86
2017-11-15,381.96
2017-11-16,384.93
2017-11-17,383.8
2017-11-20,386.39
2017-11-21,388.1
2017-11-22,387.06
2017-11-23,387.12
2017-11-24,386.63
2017-11-27,384.87
2017-11-28,387.02
2017-11-29,387.96
2017-11-30,386.69
2017-12-01,383.97
2017-12-04,387.47
2017-12-05,386.74
2017-12-06,386.32
2017-12-07,386.41
2017-12-08,389.25
2017-12-11,389.05
2017-12-12,391.63
2017-12-13,390.7
2017-12-14,388.91
2017-12-15,388.19
2017-12-18,392.66
2017-12-19,391.02
2017-12-20,388.37
2017-12-21,390.69
2017-12-22,390.2799
2017-12-27,390.54
2017-12-28,389.54
2017-12-29,389.18
2018-01-02,388.35
2018-01-03,390.22
2018-01-04,393.68
2018-01-05,397.35
2018-01-08,398.41
2018-01-09,400.11
2018-01-10,398.6
2018-01-11,397.25
2018-01-12,398.49
2018-01-15,397.83
2018-01-16,398.35
2018-01-17,397.97
2018-01-18,398.73
2018-01-19,400.88
2018-01-22,402.11
2018-01-23,402.81
2018-01-24,400.79
2018-01-25,398.56
2018-01-26,400.57
2018-01-29,399.8
2018-01-30,396.12
2018-01-31,395.46
2018-02-01,393.49
2018-02-02,388.07
2018-02-05,382.0
2018-02-06,372.79
2018-02-07,380.13
2018-02-08,374.0299
2018-02-09,368.61
2018-02-12,372.93
2018-02-13,370.58
2018-02-14,374.5299
2018-02-15,376.51
2018-02-16,380.62
2018-02-19,378.24
2018-02-20,380.51
2018-02-21,381.1
2018-02-22,380.3399
2018-02-23,381.16
2018-02-26,383.06
2018-02-27,382.36
2018-02-28,379.63
2018-03-01,374.86
2018-03-02,367.04
2018-03-05,370.87
2018-03-06,371.37
2018-03-07,372.71
2018-03-08,376.62
2018-03-09,378.24
2018-03-12,379.2
2018-03-13,375.49
2018-03-14,374.94
2018-03-15,376.88
2018-03-16,377.71
2018-03-19,373.68
2018-03-20,375.57
2018-03-21,374.96
2018-03-22,369.15
2018-03-23,365.82
2018-03-26,363.18
2018-03-27,367.57
2018-03-28,369.26
2018-03-29,370.87
2018-04-03,369.07
2018-04-04,367.33
2018-04-05,376.13
2018-04-06,374.82
2018-04-09,375.3
2018-04-10,378.42
2018-04-11,376.18
2018-04-12,378.82
2018-04-13,379.2
2018-04-16,377.74
2018-04-17,380.77
2018-04-18,381.86
2018-04-19,381.95
2018-04-20,381.8399
2018-04-23,383.18
2018-04-24,383.11
2018-04-25,380.17
2018-04-26,383.75
2018-04-27,384.64
2018-04-30,385.32
2018-05-01,385.0299
2018-05-02,387.44
2018-05-03,384.62
2018-05-04,387.0299
2018-05-07,389.51
2018-05-08,390.0
2018-05-09,392.44
2018-05-10,391.97
2018-05-11,392.4
2018-05-14,392.19
2018-05-15,392.37
2018-05-16,393.21
2018-05-17,395.79
2018-05-18,394.67
2018-05-21,395.87
2018-05-22,396.94
2018-05-23,392.58
2018-05-24,390.54
2018-05-25,391.08
2018-05-28,389.82
2018-05-29,384.47
2018-05-30,385.49
2018-05-31,383.06
2018-06-01,386.91
2018-06-04,388.11
2018-06-05,386.89
2018-06-06,386.88
2018-06-07,385.94
2018-06-08,385.12
2018-06-11,387.94
2018-06-12,387.5299
2018-06-13,388.25
2018-06-14,393.04
2018-06-15,389.13
2018-06-18,385.91
2018-06-19,383.21
2018-06-20,384.29
2018-06-21,380.85
2018-06-22,385.01
2018-06-25,377.05
2018-06-26,377.25
2018-06-27,379.97
2018-06-28,376.87
2018-06-29,379.93
2018-07-02,376.75
2018-07-03,379.81
2018-07-04,380.05
2018-07-05,381.5899
2018-07-06,382.36
2018-07-09,384.5899
2018-07-10,386.25
2018-07-11,381.4
2018-07-12,384.37
2018-07-13,385.0299
2018-07-16,384.05
2018-07-17,384.98
2018-07-18,387.06
2018-07-19,386.18
2018-07-20,385.62
2018-07-23,384.88
2018-07-24,388.18
2018-07-25,387.17
2018-07-26,390.5299
2018-07-27,392.08
2018-07-30,390.92
2018-07-31,391.61
2018-08-01,389.8399
2018-08-02,386.64
2018-08-03,389.16
2018-08-06,388.66
2018-08-07,390.49
2018-08-08,389.69
2018-08-09,390.05
2018-08-10,385.86
2018-08-13,384.91
2018-08-14,384.92
2018-08-15,379.7
2018-08-16,381.43
2018-08-17,381.06
2018-08-20,383.23
2018-08-21,384.15
2018-08-22,384.02
2018-08-23,383.38
2018-08-24,383.56
2018-08-27,385.57
2018-08-28,385.46
2018-08-29,386.58
2018-08-30,385.36
2018-08-31,382.26
2018-09-03,382.51
2018-09-04,379.83
2018-09-05,375.68
2018-09-06,373.47
2018-09-07,373.77
2018-09-10,375.51
2018-09-11,375.31
2018-09-12,377.08
2018-09-13,376.52
2018-09-14,377.85
2018-09-17,378.31
2018-09-18,378.73
2018-09-19,379.98
2018-09-20,382.63
2018-09-21,384.29
2018-09-24,382.14
2018-09-25,383.89
2018-09-26,385.04
2018-09-27,386.38
2018-09-28,383.18
2018-10-01,383.94
2018-10-02,381.94
2018-10-03,383.8399
2018-10-04,379.68
2018-10-05,376.41
2018-10-08,372.21
2018-10-09,372.93
2018-10-10,366.93
2018-10-11,359.65
2018-10-12,358.95
2018-10-15,359.31
2018-10-16,364.99
2018-10-17,363.54
2018-10-18,361.67
2018-10-19,361.24
2018-10-22,359.74
2018-10-23,354.06
2018-10-24,353.27
2018-10-25,355.07
2018-10-26,352.3399
2018-10-29,355.51
2018-10-30,355.5299
2018-10-31,361.61
2018-11-01,363.08
2018-11-02,364.08
2018-11-05,363.5
2018-11-06,362.55
2018-11-07,366.39
2018-11-08,367.08
2018-11-09,365.74
2018-11-12,362.0299
2018-11-13,364.44
2018-11-14,362.27
2018-11-15,358.43
2018-11-16,357.71
2018-11-19,355.11
2018-11-20,351.06
2018-11-21,355.07
2018-11-22,352.57
2018-11-23,353.98
2018-11-26,358.33
2018-11-27,357.4
2018-11-28,357.39
2018-11-29,358.1
2018-11-30,357.49
2018-12-03,361.18
2018-12-04,358.43
2018-12-05,354.27
2018-12-06,343.31
2018-12-07,345.45
2018-12-10,338.99
2018-12-11,344.18
2018-12-12,350.0
2018-12-13,349.42
2018-12-14,347.21
2018-12-17,343.26
2018-12-18,340.46
2018-12-19,341.52
2018-12-20,336.58
2018-12-21,336.67
2018-12-24,335.24
2018-12-27,329.58
2018-12-28,336.23
2018-12-31,337.65
2019-01-02,337.21
2019-01-03,333.92
2019-01-04,343.38
2019-01-07,342.88
2019-01-08,345.85
2019-01-09,347.7
2019-01-10,348.88
2019-01-11,349.2
2019-01-14,347.51
2019-01-15,348.71
2019-01-16,350.5899
2019-01-17,350.73
2019-01-18,357.05
2019-01-21,356.36
2019-01-22,355.0899
2019-01-23,354.89
2019-01-24,355.67
2019-01-25,357.8399
2019-01-28,354.38
2019-01-29,357.23
2019-01-30,358.51
2019-01-31,358.67
2019-02-01,359.71
2019-02-04,359.92
2019-02-05,364.99
2019-02-06,365.52
2019-02-07,360.08
2019-02-08,358.07
2019-02-11,361.12
2019-02-12,362.7799
2019-02-13,364.97
2019-02-14,363.8
2019-02-15,368.94
2019-02-18,369.7799
2019-02-19,368.97
2019-02-20,371.46
2019-02-21,370.41
2019-02-22,371.23
2019-02-25,372.18
2019-02-26,373.64
2019-02-27,372.58
2019-02-28,372.8
2019-03-01,374.24
2019-03-04,375.0899
2019-03-05,375.64
2019-03-06,375.48
2019-03-07,373.88
2019-03-08,370.57
2019-03-11,373.47
2019-03-12,373.25
2019-03-13,375.6
2019-03-14,378.52
2019-03-15,381.1
2019-03-18,382.11
2019-03-19,384.29
2019-03-20,380.8399
2019-03-21,380.69
2019-03-22,376.0299
2019-03-25,374.33
2019-03-26,377.2
2019-03-27,377.2799
2019-03-28,376.8399
2019-03-29,379.0899
2019-04-01,383.67
2019-04-02,385.0299
2019-04-03,388.92
2019-04-04,387.87
2019-04-05,388.23
2019-04-08,387.51
2019-04-09,385.68
2019-04-10,386.68
2019-04-11,386.91
2019-04-12,387.5299
2019-04-15,388.1
2019-04-16,389.21
2019-04-17,389.5899
2019-04-18,390.46
2019-04-23,391.35
2019-04-24,390.98
2019-04-25,390.15
2019-04-26,391.01
2019-04-29,391.32
2019-04-30,391.35
2019-05-01,391.0899
2019-05-02,388.8399
2019-05-03,390.37
2019-05-06,386.95
2019-05-07,381.64
2019-05-08,382.23
2019-05-09,375.92
2019-05-10,377.14
2019-05-13,372.57
2019-05-14,376.3399
2019-05-15,378.06
2019-05-16,382.88
2019-05-17,381.51
2019-05-20,377.46
2019-05-21,379.5
2019-05-22,379.19
2019-05-23,373.79
2019-05-24,375.89
2019-05-27,376.71
2019-05-28,375.9
2019-05-29,370.51
2019-05-30,372.07
2019-05-31,369.06
2019-06-03,370.49
2019-06-04,372.67
2019-06-05,374.08
2019-06-06,374.01
2019-06-07,377.48
2019-06-10,378.27
2019-06-11,380.89
2019-06-12,379.74
2019-06-13,380.33
2019-06-14,378.81
2019-06-17,378.46
2019-06-18,384.7799
2019-06-19,384.77
2019-06-20,386.16
2019-06-21,384.76
2019-06-24,383.79
2019-06-25,383.4
2019-06-26,382.2
2019-06-27,382.21
2019-06-28,384.87
2019-07-01,387.87
2019-07-02,389.29
2019-07-03,392.58
2019-07-04,392.94
2019-07-05,390.11
2019-07-08,389.9
2019-07-09,387.92
2019-07-10,387.15
2019-07-11,386.7
2019-07-12,386.85
2019-07-15,387.75
2019-07-16,389.1
2019-07-17,387.66
2019-07-18,386.8
2019-07-19,387.25
2019-07-22,387.74
2019-07-23,391.54
2019-07-24,391.73
2019-07-25,389.52
2019-07-26,390.73
2019-07-29,390.85
2019-07-30,385.11
2019-07-31,385.77
2019-08-01,387.68
2019-08-02,378.15
2019-08-05,369.43
2019-08-06,367.71
2019-08-07,368.6
2019-08-08,374.71
2019-08-09,371.56
2019-08-12,370.41
2019-08-13,372.4
2019-08-14,366.16
2019-08-15,365.0899
2019-08-16,369.63
2019-08-19,373.86
2019-08-20,371.3
2019-08-21,375.8
2019-08-22,374.29
2019-08-23,371.36
2019-08-26,371.2799
2019-08-27,373.62
2019-08-28,372.86
2019-08-29,376.74
2019-08-30,379.48
2019-09-02,380.69
2019-09-03,379.81
2019-09-04,383.18
2019-09-05,385.92
2019-09-06,387.14
2019-09-09,386.06
2019-09-10,386.44
2019-09-11,389.71
2019-09-12,390.48
2019-09-13,391.79
2019-09-16,389.5299
2019-09-17,389.33
2019-09-18,389.41
2019-09-19,391.8
2019-09-20,392.95
2019-09-23,389.8
2019-09-24,389.8399
2019-09-25,387.5899
2019-09-26,389.95
2019-09-27,391.79
2019-09-30,393.15
2019-10-01,387.99
2019-10-02,377.52
2019-10-03,377.46
2019-10-04,380.22
2019-10-07,382.91
2019-10-08,378.71
2019-10-09,380.3
2019-10-10,382.76
2019-10-11,391.61
2019-10-14,389.69
2019-10-15,394.02
2019-10-16,393.46
2019-10-17,393.08
2019-10-18,391.8399
2019-10-21,394.22
2019-10-22,394.5899
2019-10-23,395.0299
2019-10-24,397.37
2019-10-25,398.01
2019-10-28,398.99
2019-10-29,398.37
2019-10-30,398.7
2019-10-31,396.75
2019-11-01,399.43
2019-11-04,403.41
2019-11-05,404.23
2019-11-06,405.07
2019-11-07,406.56
2019-11-08,405.42
2019-11-11,405.3399
2019-11-12,406.9
2019-11-13,405.86
2019-11-14,404.41
2019-11-15,406.04
2019-11-18,405.99
2019-11-19,405.5
2019-11-20,403.82
2019-11-21,402.22
2019-11-22,403.98
2019-11-25,408.0899
2019-11-26,408.49
2019-11-27,409.81
2019-11-28,409.25
2019-11-29,407.43
2019-12-02,401.01
2019-12-03,398.48
2019-12-04,403.19
2019-12-05,402.66
2019-12-06,407.35
2019-12-09,406.39
2019-12-10,405.3399
2019-12-11,406.22
2019-12-12,407.58
2019-12-13,412.02
2019-12-16,417.75
2019-12-17,414.92
2019-12-18,414.38
2019-12-19,415.07
2019-12-20,418.4
2019-12-23,418.27
2019-12-24,418.86
2019-12-27,419.74
2019-12-30,416.17
2019-12-31,415.8399
2020-01-02,419.72
2020-01-03,418.33
2020-01-06,416.63
2020-01-07,417.67
2020-01-08,418.36
2020-01-09,419.64
2020-01-10,419.14
2020-01-13,418.39
2020-01-14,419.59
2020-01-15,419.63
2020-01-16,420.54
2020-01-17,424.56
2020-01-20,423.98
2020-01-21,423.38
2020-01-22,423.04
2020-01-23,420.03
2020-01-24,423.64
2020-01-27,414.07
2020-01-28,417.56
2020-01-29,419.41
2020-01-30,415.16
2020-01-31,410.71
2020-02-03,411.72
2020-02-04,418.47
2020-02-05,423.62
2020-02-06,425.49
2020-02-07,424.36
2020-02-10,424.64
2020-02-11,428.48
2020-02-12,431.16
2020-02-13,431.08
2020-02-14,430.52
2020-02-17,431.98
2020-02-18,430.33
2020-02-19,433.9
2020-02-20,430.19
2020-02-21,428.07
2020-02-24,411.86
2020-02-25,404.6
2020-02-26,404.62
2020-02-27,389.45
2020-02-28,375.65
2020-03-02,375.97
2020-03-03,381.13
2020-03-04,386.3
2020-03-05,380.76
2020-03-06,366.8
2020-03-09,339.5
2020-03-10,335.64
2020-03-11,333.17
2020-03-12,294.93
2020-03-13,299.16
2020-03-16,284.63
2020-03-17,291.07
2020-03-18,279.66
2020-03-19,287.8
2020-03-20,293.04
2020-03-23,280.43
2020-03-24,304.0
2020-03-25,313.38
2020-03-26,321.38
2020-03-27,310.9
2020-03-30,314.88
2020-03-31,320.06
2020-04-01,310.77
2020-04-02,312.08
2020-04-03,309.06
2020-04-06,320.58
2020-04-07,326.61
2020-04-08,326.67
2020-04-09,331.8
2020-04-14,333.89
2020-04-15,323.06
2020-04-16,324.92
2020-04-17,333.47
2020-04-20,335.7
2020-04-21,324.31
2020-04-22,330.14
2020-04-23,333.24
2020-04-24,329.5899
2020-04-27,335.44
2020-04-28,341.0899
2020-04-29,347.06
2020-04-30,340.0299
2020-05-01,337.39
2020-05-04,328.44
2020-05-05,335.5
2020-05-06,334.3399
2020-05-07,337.98
2020-05-08,341.05
2020-05-11,339.7
2020-05-12,340.57
2020-05-13,333.97
2020-05-14,326.71
2020-05-15,328.24
2020-05-18,341.5899
2020-05-19,339.49
2020-05-20,342.82
2020-05-21,340.26
2020-05-22,340.17
2020-05-25,345.18
2020-05-26,348.92
2020-05-27,349.75
2020-05-28,355.47
2020-05-29,350.36
2020-06-01,354.2
2020-06-02,359.77
2020-06-03,368.92
2020-06-04,366.25
2020-06-05,375.32
2020-06-08,374.12
2020-06-09,369.54
2020-06-10,368.15
2020-06-11,353.07
2020-06-12,354.06
2020-06-15,353.0899
2020-06-16,363.33
2020-06-17,366.02
2020-06-18,363.41
2020-06-19,365.46
2020-06-22,362.7
2020-06-23,367.4
2020-06-24,357.17
2020-06-25,359.74
2020-06-26,358.32
2020-06-29,359.89
2020-06-30,360.3399
2020-07-01,361.19
2020-07-02,368.29
2020-07-03,365.43
2020-07-06,371.21
2020-07-07,368.96
2020-07-08,366.48
2020-07-09,363.64
2020-07-10,366.83
2020-07-13,370.5
2020-07-14,367.4
2020-07-15,373.87
2020-07-16,372.13
2020-07-17,372.71
2020-07-20,375.51
2020-07-21,376.69
2020-07-22,373.44
2020-07-23,373.65
2020-07-24,367.29
2020-07-27,366.15
2020-07-28,367.68
2020-07-29,367.45
2020-07-30,359.52
2020-07-31,356.33
2020-08-03,363.64
2020-08-04,363.39
2020-08-05,365.16
2020-08-06,362.49
2020-08-07,363.55
2020-08-10,364.65
2020-08-11,370.76
2020-08-12,374.88
2020-08-13,372.5299
2020-08-14,368.07
2020-08-17,369.26
2020-08-18,367.18
2020-08-19,369.58
2020-08-20,365.64
2020-08-21,365.0899
2020-08-24,370.85
2020-08-25,369.75
2020-08-26,373.12
2020-08-27,370.72
2020-08-28,368.8
2020-08-31,366.51
2020-09-01,365.23
2020-09-02,371.2799
2020-09-03,366.08
2020-09-04,361.93
2020-09-07,367.97
2020-09-08,363.75
2020-09-09,369.65
2020-09-10,367.48
2020-09-11,367.96
2020-09-14,368.51
2020-09-15,370.96
2020-09-16,373.13
2020-09-17,371.23
2020-09-18,368.7799
2020-09-21,356.82
2020-09-22,357.55
2020-09-23,359.5299
2020-09-24,355.85
2020-09-25,355.51
2020-09-28,363.39
2020-09-29,361.49
2020-09-30,361.0899
2020-10-01,361.8
2020-10-02,362.69
2020-10-05,365.63
2020-10-06,365.88
2020-10-07,365.45
2020-10-08,368.31
2020-10-09,370.35
2020-10-12,373.0
2020-10-13,370.96
2020-10-14,370.62
2020-10-15,362.91
2020-10-16,367.48
2020-10-19,366.81
2020-10-20,365.51
2020-10-21,360.79
2020-10-22,360.27
2020-10-23,362.5
2020-10-26,355.95
2020-10-27,352.58
2020-10-28,342.17
2020-10-29,341.76
2020-10-30,342.36
2020-11-02,347.86
2020-11-03,356.01
2020-11-04,363.31
2020-11-05,367.12
2020-11-06,366.4
2020-11-09,380.99
2020-11-10,384.42
2020-11-11,388.56
2020-11-12,385.16
2020-11-13,385.18
2020-11-16,389.74
2020-11-17,388.82
2020-11-18,390.54
2020-11-19,387.6
2020-11-20,389.61
2020-11-23,388.8399
2020-11-24,392.39
2020-11-25,392.0899
2020-11-26,391.63
2020-11-27,393.23
2020-11-30,389.36
2020-12-01,391.9
2020-12-02,391.69
2020-12-03,391.72
2020-12-04,394.04
2020-12-07,392.8399
2020-12-08,393.64
2020-12-09,394.9
2020-12-10,393.15
2020-12-11,390.12
2020-12-14,391.85
2020-12-15,392.8399
2020-12-16,396.08
2020-12-17,397.2799
2020-12-18,395.9
2020-12-21,386.69
2020-12-22,391.25
2020-12-23,395.49
2020-12-24,395.98
2020-12-28,398.58
2020-12-29,401.61
2020-12-30,400.25
2020-12-31,399.0299
2021-01-04,401.69
2021-01-05,400.94
2021-01-06,406.41
2021-01-07,408.49
2021-01-08,411.17
2021-01-11,408.41
2021-01-12,408.61
2021-01-13,409.07
2021-01-14,412.0
2021-01-15,407.85
2021-01-18,408.68
2021-01-19,407.92
2021-01-20,410.8399
2021-01-21,410.89
2021-01-22,408.54
2021-01-25,405.13
2021-01-26,407.7
2021-01-27,402.98
2021-01-28,403.39
2021-01-29,395.85
2021-02-01,400.77
2021-02-02,405.92
2021-02-03,407.27
2021-02-04,409.54
2021-02-05,409.54
2021-02-08,410.7799
2021-02-09,410.42
2021-02-10,409.47
2021-02-11,411.35
2021-02-12,414.0
2021-02-15,419.47
2021-02-16,419.2
2021-02-17,416.1
2021-02-18,412.7
2021-02-19,414.88
2021-02-22,413.06
2021-02-23,411.32
2021-02-24,413.21
2021-02-25,411.73
2021-02-26,404.99
2021-03-01,412.44
2021-03-02,413.23
2021-03-03,413.42
2021-03-04,411.91
2021-03-05,408.68
2021-03-08,417.25
2021-03-09,420.41
2021-03-10,422.11
2021-03-11,424.17
2021-03-12,423.08
2021-03-15,423.08
2021-03-16,426.82
2021-03-17,424.91
2021-03-18,426.59
2021-03-19,423.35
2021-03-22,424.17
2021-03-23,423.31
2021-03-24,423.39
2021-03-25,423.08
2021-03-26,426.93
2021-03-29,427.61
2021-03-30,430.65
2021-03-31,429.6
2021-04-01,432.22
2021-04-06,435.26
2021-04-07,434.32
2021-04-08,436.86
2021-04-09,437.23
2021-04-12,435.24
2021-04-13,435.75
2021-04-14,436.57
2021-04-15,438.55
2021-04-16,442.49
2021-04-19,442.18
2021-04-20,433.8
2021-04-21,436.64
2021-04-22,439.63
2021-04-23,439.04
2021-04-26,440.2
2021-04-27,439.85
2021-04-28,439.92
2021-04-29,438.77
2021-04-30,437.39
2021-05-03,439.92
2021-05-04,433.65
2021-05-05,441.55
2021-05-06,441.02
2021-05-07,444.93
2021-05-10,445.39
2021-05-11,436.61
2021-05-12,437.93
2021-05-13,437.32
2021-05-14,442.53
2021-05-17,442.29
2021-05-18,443.04
2021-05-19,436.34
2021-05-20,441.9
2021-05-21,444.44
2021-05-24,445.07
2021-05-25,445.2
2021-05-26,445.22
2021-05-27,446.44
2021-05-28,448.98
2021-05-31,446.76
2021-06-01,450.1
2021-06-02,451.34
2021-06-03,450.79
2021-06-04,452.57
2021-06-07,453.56
2021-06-08,454.01
2021-06-09,454.44
2021-06-10,454.56
2021-06-11,457.51
2021-06-14,458.32
2021-06-15,458.81
2021-06-16,459.86
2021-06-17,459.33
2021-06-18,452.05
2021-06-21,455.23
2021-06-22,456.42
2021-06-23,453.1
2021-06-24,457.04
2021-06-25,457.63
2021-06-28,454.94
2021-06-29,456.37
2021-06-30,452.84
2021-07-01,455.63
2021-07-02,456.81
2021-07-05,458.36
2021-07-06,455.98
2021-07-07,459.53
2021-07-08,451.61
2021-07-09,457.67
2021-07-12,460.83
2021-07-13,460.96
2021-07-14,460.56
2021-07-15,456.2
2021-07-16,454.74
2021-07-19,444.29
2021-07-20,446.61
2021-07-21,453.97
2021-07-22,456.53
2021-07-23,461.51
2021-07-26,461.14
2021-07-27,458.65
2021-07-28,461.7
2021-07-29,463.84
2021-07-30,461.74
2021-08-02,464.45
2021-08-03,465.38
2021-08-04,468.22
2021-08-05,469.96
2021-08-06,469.97
2021-08-09,470.68
2021-08-10,472.32
2021-08-11,474.32
2021-08-12,474.84
2021-08-13,475.83
2021-08-16,473.45
2021-08-17,473.78
2021-08-18,474.42
2021-08-19,467.24
2021-08-20,468.8
2021-08-23,471.88
2021-08-24,471.79
2021-08-25,471.84
2021-08-26,470.34
2021-08-27,472.34
2021-08-30,472.68
2021-08-31,470.88
2021-09-01,473.12
2021-09-02,474.6
2021-09-03,471.93
2021-09-06,475.19
2021-09-07,472.87
2021-09-08,467.87
2021-09-09,467.57
2021-09-10,466.34
2021-09-13,467.69
2021-09-14,467.65
2021-09-15,463.91
2021-09-16,465.95
2021-09-17,461.84
2021-09-20,454.12
2021-09-21,458.68
2021-09-22,463.2
2021-09-23,467.5
2021-09-24,463.29
2021-09-27,462.42
2021-09-28,452.35
2021-09-29,455.03
