Nom,STOXX® Europe 600 (Gross Return EUR),STOXX® Europe 600 (Price Return EUR),EURO STOXX 50® (Gross Return EUR),EURO STOXX 50® (Price Return EUR),CAC All-Tradable Gross Return,CAC All-Tradable,CAC 40 Gross Return,CAC 40
ISIN,CH0102635015,EU0009658202,CH0102173264,EU0009658145,QS0011131891,FR0003999499,QS0011131834,FR0003500008
Symbole,SXXGR,SXXP,SX5GT,SX5E,CACTR,CACT,PX1GR,CAC
Source,https://stoxx.com/index/sxxgr/?factsheet=true,https://stoxx.com/index/sxxp/?factsheet=true,https://stoxx.com/index/sx5gt/?factsheet=true,https://stoxx.com/index/sx5e/?factsheet=true,https://markets.ft.com/data/indices/tearsheet/summary?s=CACTR%3APAR,https://markets.ft.com/data/indices/tearsheet/summary?s=CACT%3APAR,https://markets.ft.com/data/indices/tearsheet/summary?s=PX1GR%3APAR,https://markets.ft.com/data/indices/tearsheet/summary?s=CAC%3APAR
Date,STOXX_600_Gross_Return,STOXX_600_Price_Return,EURO_STOXX_50_Gross_Return,EURO_STOXX_50_Price_Return,CAC_All_Tradable_Gross_Return,CAC_All_Tradable_Price_Return,CAC_40_Gross_Return,CAC_40_Price_Return
1995-06-14,,129.34,,1373.44,,1264.27,2390.63,1893.65
1995-06-15,,129.76,,1381.04,,1276.52,2427.55,1920.7
1995-06-16,,129.38,,1373.41,,1268.53,2407.64,1904.95
1995-06-19,,130.07,,1385.22,,1273.26,2427.46,1918.43
1995-06-20,,129.89,,1382.7,,1260.5,2399.24,1896.12
1995-06-21,,129.87,,1383.11,,1262.0,2410.46,1902.75
1995-06-22,,131.08,,1395.21,,1271.43,2438.92,1925.21
1995-06-23,,130.39,,1390.06,,1258.19,2400.74,1895.07
1995-06-26,,129.25,,1390.96,,1261.85,2410.08,1902.44
1995-06-27,,128.8,,1383.23,,1249.72,2383.51,1877.67
1995-06-28,,127.82,,1369.96,,1242.09,2369.93,1865.45
1995-06-29,,128.07,,1369.88,,1240.68,2374.37,1861.9
1995-06-30,,127.88,,1362.52,,1239.86,2371.28,1858.82
1995-07-03,,128.48,,1371.32,,1248.53,2404.73,1879.68
1995-07-04,,129.7,,1381.8,,1253.44,2420.6,1889.44
1995-07-05,,130.05,,1383.98,,1263.04,2447.79,1907.76
1995-07-06,,129.83,,1382.42,,1254.61,2425.13,1889.49
1995-07-07,,132.33,,1409.15,,1284.14,2503.82,1950.8
1995-07-10,,132.85,,1422.24,,1283.29,2503.24,1949.39
1995-07-11,,133.36,,1427.72,,1288.98,2518.56,1961.32
1995-07-12,,133.52,,1433.24,,1288.79,2519.0,1961.66
1995-07-13,,133.46,,1436.53,,1282.29,2501.87,1948.32
1995-07-14,,132.67,,1427.71,,,,
1995-07-17,,133.23,,1432.5,,1281.24,2505.96,1951.5
1995-07-18,,133.01,,1429.64,,1272.22,2477.06,1928.99
1995-07-19,,131.61,,1417.83,,1271.67,2480.96,1931.18
1995-07-20,,131.2,,1412.99,,1258.79,2448.53,1905.94
1995-07-21,,131.56,,1418.79,,1259.01,2452.96,1908.85
1995-07-24,,132.41,,1431.84,,1267.72,2479.57,1929.56
1995-07-25,,133.15,,1443.23,,1275.12,2494.7,1941.34
1995-07-26,,133.31,,1446.81,,1274.75,2496.23,1942.53
1995-07-27,,133.37,,1446.46,,1276.63,2503.11,1947.88
1995-07-28,,133.32,,1440.2,,1271.43,2483.71,1932.78
1995-07-31,,132.95,,1435.52,,1265.77,2467.34,1920.04
1995-08-01,,132.85,,1435.56,,1264.82,2464.47,1917.81
1995-08-02,,134.95,,1455.38,,1284.28,2518.72,1960.03
1995-08-03,,134.15,,1447.58,,1278.99,2506.89,1950.83
1995-08-04,,134.56,,1448.35,,1282.72,2514.93,1957.08
1995-08-07,,134.74,,1451.33,,1280.0,2506.3,1950.37
1995-08-08,,134.45,,1451.31,,1283.41,2511.81,1954.66
1995-08-09,,133.88,,1445.04,,1277.99,2497.77,1943.74
1995-08-10,,134.24,,1446.24,,1280.06,2504.81,1949.22
1995-08-11,,134.08,,1448.09,,1279.33,2500.94,1946.21
1995-08-14,,133.27,,1442.91,,,,
1995-08-15,,134.4,,1448.51,,,,
1995-08-16,,134.83,,1453.87,,1290.02,2531.99,1970.37
1995-08-17,,134.95,,1452.71,,1287.66,2528.01,1967.27
1995-08-18,,135.7,,1459.19,,1290.07,2533.52,1971.56
1995-08-21,,136.48,,1466.2,,1289.47,2550.07,1984.44
1995-08-22,,136.18,,1458.76,,1286.36,2522.98,1963.36
1995-08-23,,136.09,,1456.82,,1282.54,2515.35,1957.42
1995-08-24,,135.58,,1453.06,,1274.3,2491.9,1939.17
1995-08-25,,135.7,,1448.77,,1275.96,2490.15,1937.81
1995-08-28,,135.0,,1438.38,,1251.84,2428.77,1890.05
1995-08-29,,134.79,,1435.2,,1255.36,2440.92,1899.51
1995-08-30,,135.06,,1440.17,,1266.12,2469.08,1921.43
1995-08-31,,134.33,,1432.86,,1248.83,2420.19,1883.39
1995-09-01,,134.79,,1432.19,,1250.73,2418.01,1881.69
1995-09-04,,135.51,,1443.0,,1259.41,2442.21,1900.52
1995-09-05,,136.06,,1446.49,,1259.98,2444.73,1902.48
1995-09-06,,136.92,,1450.19,,1251.83,2421.98,1884.77
1995-09-07,,136.72,,1447.03,,1239.8,2392.33,1861.7
1995-09-08,,136.99,,1449.53,,1234.09,2383.59,1854.9
1995-09-11,,136.8,,1448.65,,1239.81,2402.59,1869.68
1995-09-12,,137.1,,1452.99,,1242.9,2407.58,1873.56
1995-09-13,,138.48,,1464.6,,1255.85,2439.28,1898.23
1995-09-14,,138.24,,1467.5,,1255.7,2431.76,1892.37
1995-09-15,,138.63,,1469.19,,1251.0,2415.83,1879.97
1995-09-18,,137.49,,1459.76,,1245.36,2405.25,1871.74
1995-09-19,,138.27,,1466.58,,1248.56,2419.08,1882.5
1995-09-20,,137.92,,1465.6,,1238.81,2395.04,1863.79
1995-09-21,,137.63,,1460.87,,1232.83,2382.36,1853.92
1995-09-22,,135.0,,1427.68,,1201.01,2301.1,1790.69
1995-09-25,,135.16,,1425.73,,1203.7,2313.81,1800.58
1995-09-26,,135.97,,1437.57,,1213.22,2334.01,1816.3
1995-09-27,,134.5,,1422.01,,1200.0,2302.55,1791.82
1995-09-28,,133.85,,1407.34,,1187.76,2271.4,1767.58
1995-09-29,,135.28,,1419.6,,1198.64,2298.09,1788.35
1995-10-02,,135.76,,1422.45,,1197.09,2288.27,1780.71
1995-10-03,,135.91,,1423.05,,1207.72,2313.96,1800.7
1995-10-04,,136.21,,1427.18,,1208.66,2318.03,1803.87
1995-10-05,,136.18,,1428.26,,1206.93,2313.47,1800.32
1995-10-06,,135.65,,1417.28,,1209.21,2325.36,1809.57
1995-10-09,,134.89,,1409.74,,1197.32,2294.69,1785.71
1995-10-10,,133.21,,1395.99,,1192.91,2284.72,1777.96
1995-10-11,,133.95,,1403.18,,1199.27,2305.88,1794.43
1995-10-12,,134.72,,1408.5,,1205.33,2317.85,1803.75
1995-10-13,,135.82,,1418.95,,1211.88,2334.92,1817.03
1995-10-16,,135.35,,1413.06,,1199.41,2300.82,1790.49
1995-10-17,,135.3,,1412.95,,1194.37,2287.0,1779.74
1995-10-18,,135.76,,1412.09,,1190.99,2275.34,1770.66
1995-10-19,,135.12,,1405.78,,1182.44,2258.17,1757.3
1995-10-20,,133.84,,1394.95,,1169.05,2236.86,1740.72
1995-10-23,,132.12,,1370.71,,1155.11,2211.7,1721.14
1995-10-24,,132.59,,1376.41,,1156.31,2215.64,1724.21
1995-10-25,,133.51,,1393.82,,1176.6,2266.92,1764.12
1995-10-26,,132.94,,1385.92,,1172.22,2254.07,1754.12
1995-10-27,,131.78,,1367.15,,1164.8,2238.99,1742.38
1995-10-30,,133.41,,1391.12,,1190.83,2307.04,1795.34
1995-10-31,,134.51,,1407.17,,1200.36,2331.03,1814.01
1995-11-01,,134.64,,1406.86,,,,
1995-11-02,,135.43,,1414.24,,1208.19,2349.96,1828.74
1995-11-03,,135.44,,1420.17,,1209.79,2354.27,1832.1
1995-11-06,,134.88,,1410.78,,1204.83,2342.11,1822.64
1995-11-07,,135.3,,1416.33,,1221.67,2386.72,1857.35
1995-11-08,,135.57,,1415.68,,1226.7,2398.26,1866.33
1995-11-09,,135.97,,1424.28,,1220.2,2380.65,1852.63
1995-11-10,,135.17,,1417.32,,1216.13,2364.19,1839.82
1995-11-13,,134.7,,1416.54,,1215.67,2362.15,1839.82
1995-11-14,,134.94,,1421.71,,1216.27,2362.11,1838.21
1995-11-15,,135.2,,1426.58,,1233.71,2409.61,1875.18
1995-11-16,,136.32,,1439.55,,1253.66,2448.11,1905.14
1995-11-17,,136.14,,1440.88,,1248.51,2429.32,1890.52
1995-11-20,,136.93,,1449.35,,1243.19,2417.6,1881.4
1995-11-21,,136.56,,1442.92,,1237.31,2406.71,1872.93
1995-11-22,,137.2,,1444.01,,1237.83,2409.97,1875.47
1995-11-23,,136.83,,1440.97,,1234.28,2399.23,1867.11
1995-11-24,,137.39,,1448.04,,1248.55,2429.86,1890.95
1995-11-27,,138.13,,1459.12,,1247.15,2428.33,1889.76
1995-11-28,,137.37,,1455.17,,1237.72,2403.38,1870.34
1995-11-29,,137.58,,1459.1,,1230.93,2386.67,1857.33
1995-11-30,,137.85,,1455.1,,1215.23,2350.54,1828.28
1995-12-01,,138.29,,1461.04,,1212.04,2341.06,1820.91
1995-12-04,,137.65,,1450.38,,1182.68,2281.86,1774.86
1995-12-05,,138.18,,1461.55,,1202.7,2333.31,1814.87
1995-12-06,,138.72,,1467.33,,1213.74,2358.87,1834.75
1995-12-07,,138.17,,1467.5,,1219.0,2374.36,1846.8
1995-12-08,,138.33,,1474.15,,1225.56,2386.62,1856.33
1995-12-11,,138.85,,1481.72,,1219.78,2377.95,1849.59
1995-12-12,,139.61,,1493.92,,1218.69,2377.11,1848.94
1995-12-13,,139.4,,1487.9,,1208.28,2357.59,1833.76
1995-12-14,,140.12,,1501.94,,1229.28,2410.59,1874.98
1995-12-15,,139.36,,1491.1,,1224.28,2390.37,1859.25
1995-12-18,,137.99,,1481.58,,1203.15,2340.52,1820.47
1995-12-19,,137.34,,1469.93,,1195.86,2327.33,1810.21
1995-12-20,,138.31,,1484.09,,1205.15,2354.32,1831.2
1995-12-21,,138.99,,1490.43,,1204.7,2358.41,1834.38
1995-12-22,,140.35,,1507.08,,1226.56,2408.53,1873.37
1995-12-25,,140.54,,1508.48,,,,
1995-12-26,,141.2,,1509.91,,1225.05,2399.92,1866.67
1995-12-27,,141.4,,1508.09,,1230.22,2413.25,1877.03
1995-12-28,,141.16,,1507.52,,1232.92,2415.86,1879.06
1995-12-29,,141.69,,1506.82,,1232.86,2406.75,1871.97
1996-01-02,,142.36,,1526.58,,1250.16,2453.56,1908.38
1996-01-03,,144.12,,1544.07,,1269.16,2498.02,1942.96
1996-01-04,,143.51,,1535.23,,1268.14,2482.91,1931.21
1996-01-05,,142.88,,1527.9,,1262.91,2465.57,1917.72
1996-01-08,,142.75,,1526.41,,1263.96,2464.08,1916.56
1996-01-09,,142.32,,1530.44,,1267.11,2463.73,1916.29
1996-01-10,,141.03,,1523.43,,1262.13,2455.79,1910.11
1996-01-11,,140.46,,1513.85,,1255.44,2440.6,1897.85
1996-01-12,,142.05,,1535.02,,1262.73,2453.13,1907.59
1996-01-15,,141.9,,1533.84,,1270.25,2474.75,1924.4
1996-01-16,,143.49,,1549.09,,1284.6,2510.38,1952.1
1996-01-17,,143.29,,1558.37,,1292.7,2528.25,1966.0
1996-01-18,,144.27,,1563.18,,1292.31,2520.61,1960.06
1996-01-19,,145.08,,1577.92,,1297.44,2526.04,1964.28
1996-01-22,,145.02,,1576.04,,1293.94,2513.36,1954.42
1996-01-23,,144.4,,1565.5,,1284.22,2487.2,1934.08
1996-01-24,,145.65,,1586.43,,1289.88,2502.5,1945.97
1996-01-25,,145.63,,1593.03,,1295.43,2507.92,1950.19
1996-01-26,,145.78,,1599.87,,1303.57,2529.2,1966.73
1996-01-29,,145.8,,1605.08,,1309.44,2547.13,1980.68
1996-01-30,,146.06,,1603.77,,1322.9,2576.01,2003.13
1996-01-31,,147.1,,1611.05,,1336.56,2599.03,2021.03
1996-02-01,,147.48,,1608.78,,1338.17,2603.14,2024.09
1996-02-02,,147.97,,1610.54,,1337.73,2600.72,2022.21
1996-02-05,,146.55,,1590.69,,1320.54,2553.62,1985.59
1996-02-06,,147.07,,1594.11,,1323.62,2557.32,1988.47
1996-02-07,,146.94,,1594.51,,1325.02,2550.66,1983.29
1996-02-08,,146.26,,1586.24,,1313.17,2515.77,1956.16
1996-02-09,,146.16,,1583.29,,1316.88,2521.54,1960.65
1996-02-12,,146.3,,1589.01,,1320.86,2530.57,1967.67
1996-02-13,,147.23,,1599.64,,1328.95,2550.71,1983.33
1996-02-14,,146.86,,1593.17,,1318.04,2516.05,1956.38
1996-02-15,,147.04,,1587.69,,1322.84,2526.11,1964.21
1996-02-16,,146.94,,1586.81,,1319.38,2511.05,1952.5
1996-02-19,,145.55,,1572.32,,1312.33,2494.63,1939.74
1996-02-20,,144.11,,1556.36,,1309.78,2485.14,1932.36
1996-02-21,,144.73,,1563.72,,1310.48,2490.97,1936.9
1996-02-22,,146.01,,1579.31,,1320.69,2512.01,1953.26
1996-02-23,,146.97,,1594.36,,1338.17,2542.4,1976.89
1996-02-26,,145.91,,1581.35,,1331.32,2521.87,1960.93
1996-02-27,,146.08,,1577.78,,1340.31,2539.35,1974.52
1996-02-28,,147.25,,1593.88,,1354.91,2568.12,1996.89
1996-02-29,,147.45,,1595.64,,1355.08,2560.25,1990.77
1996-03-01,,148.49,,1609.59,,1371.09,2594.23,2017.19
1996-03-04,,148.82,,1604.76,,1372.31,2591.81,2015.31
1996-03-05,,147.64,,1593.18,,1366.62,2574.61,2001.94
1996-03-06,,147.64,,1592.6,,1368.07,2579.69,2005.89
1996-03-07,,148.6,,1599.87,,1368.95,2582.44,2008.03
1996-03-08,,147.13,,1585.61,,1351.92,2540.55,1975.46
1996-03-11,,145.75,,1563.31,,1336.24,2506.38,1948.89
1996-03-12,,145.71,,1566.72,,1330.24,2484.75,1932.07
1996-03-13,,145.97,,1568.97,,1336.59,2500.47,1944.3
1996-03-14,,146.88,,1576.33,,1344.94,2523.76,1962.41
1996-03-15,,146.17,,1578.08,,1341.15,2507.96,1950.12
1996-03-18,,147.67,,1589.2,,1348.02,2527.12,1965.02
1996-03-19,,148.44,,1601.27,,1347.77,2529.93,1967.2
1996-03-20,,148.57,,1600.39,,1346.36,2533.26,1969.79
1996-03-21,,148.99,,1603.15,,1350.71,2542.39,1976.89
1996-03-22,,149.17,,1604.06,,1350.55,2539.13,1974.35
1996-03-25,,148.66,,1606.1,,1368.75,2577.04,2003.83
1996-03-26,,148.09,,1602.44,,1369.07,2582.34,2007.95
1996-03-27,,148.97,,1611.44,,1382.39,2611.35,2030.51
1996-03-28,,148.22,,1604.96,,1378.39,2597.8,2019.97
1996-03-29,,149.02,,1612.24,,1392.96,2629.7,2044.77
1996-04-01,,149.72,,1619.33,,1401.52,2644.35,2055.63
1996-04-02,,149.59,,1620.88,,1407.66,2663.37,2070.41
1996-04-03,,149.56,,1622.79,,1404.99,2655.13,2064.0
1996-04-04,,150.17,,1627.37,,1410.74,2669.24,2074.96
1996-04-05,,150.11,,1625.74,,,,
1996-04-08,,150.22,,1626.08,,,,
1996-04-09,,150.13,,1627.77,,1412.1,2677.92,2081.71
1996-04-10,,150.72,,1644.85,,1420.1,2693.65,2093.94
1996-04-11,,149.97,,1633.45,,1408.64,2666.09,2072.52
1996-04-12,,150.29,,1632.71,,1408.5,2668.95,2074.74
1996-04-15,,151.16,,1647.87,,1412.25,2676.44,2080.56
1996-04-16,,151.86,,1651.56,,1420.33,2698.02,2097.34
1996-04-17,,151.1,,1639.99,,1411.34,2669.44,2075.12
1996-04-18,,151.99,,1645.28,,1417.34,2683.38,2085.96
1996-04-19,,153.23,,1651.43,,1421.9,2691.73,2092.45
1996-04-22,,153.89,,1666.3,,1435.38,2722.72,2116.54
1996-04-23,,153.68,,1665.07,,1433.29,2716.85,2111.98
1996-04-24,,153.43,,1666.47,,1440.73,2729.87,2122.1
1996-04-25,,153.92,,1670.37,,1436.97,2724.53,2116.35
1996-04-26,,154.41,,1674.5,,1449.7,2752.87,2138.36
1996-04-29,,153.43,,1669.09,,1446.26,2743.12,2130.78
1996-04-30,,153.63,,1671.13,,1453.88,2763.73,2146.79
1996-05-01,,153.34,,1675.67,,,,
1996-05-02,,152.92,,1673.12,,1452.3,2754.48,2136.8
1996-05-03,,151.65,,1653.2,,1439.61,2726.87,2115.38
1996-05-06,,151.87,,1655.77,,1427.29,2694.7,2090.42
1996-05-07,,151.51,,1655.23,,1424.3,2686.08,2083.74
1996-05-08,,150.96,,1645.41,,,,
1996-05-09,,151.28,,1651.74,,1424.35,2688.23,2085.41
1996-05-10,,152.19,,1658.16,,1436.52,2726.12,2114.8
1996-05-13,,151.83,,1660.23,,1431.8,2714.05,2100.85
1996-05-14,,152.84,,1676.5,,1441.38,2742.04,2122.08
1996-05-15,,153.44,,1687.45,,1444.2,2745.34,2124.64
1996-05-16,,152.89,,1684.09,,,,
1996-05-17,,153.33,,1678.32,,1451.06,2761.2,2136.91
1996-05-20,,153.62,,1685.34,,1444.42,2744.5,2120.59
1996-05-21,,153.93,,1691.04,,1451.51,2756.3,2129.71
1996-05-22,,152.89,,1681.22,,1439.36,2722.37,2103.49
1996-05-23,,152.8,,1682.84,,1444.26,2736.55,2114.45
1996-05-24,,152.78,,1678.46,,1448.97,2740.69,2117.65
1996-05-27,,152.76,,1680.44,,,,
1996-05-28,,153.41,,1686.86,,1456.83,2760.42,2132.9
1996-05-29,,153.51,,1678.81,,1449.92,2739.97,2117.1
1996-05-30,,152.7,,1668.58,,1444.35,2728.77,2108.44
1996-05-31,,153.3,,1673.76,,1445.67,2730.87,2110.06
1996-06-03,,152.67,,1662.58,,1450.26,2752.22,2121.1
1996-06-04,,153.46,,1665.87,,1447.69,2739.11,2111.0
1996-06-05,,153.88,,1673.71,,1449.53,2744.75,2115.35
1996-06-06,,153.48,,1674.43,,1457.56,2767.93,2133.22
1996-06-07,,152.18,,1666.66,,1441.96,2727.94,2101.99
1996-06-10,,152.96,,1676.01,,1451.27,2757.55,2120.84
1996-06-11,,153.48,,1680.02,,1455.44,2779.21,2137.5
1996-06-12,,153.63,,1685.21,,1455.47,2780.69,2137.29
1996-06-13,,153.24,,1675.32,,1449.86,2766.26,2126.2
1996-06-14,,152.8,,1665.96,,1442.59,2752.21,2111.78
1996-06-17,,152.81,,1665.98,,1443.36,2757.25,2113.04
1996-06-18,,153.03,,1672.31,,1440.16,2761.11,2107.94
1996-06-19,,152.86,,1661.97,,1436.33,2752.4,2100.7
1996-06-20,,152.27,,1651.82,,1422.32,2721.45,2077.08
1996-06-21,,152.36,,1649.54,,1422.64,2730.75,2084.18
1996-06-24,,152.78,,1658.69,,1432.75,2748.37,2097.63
1996-06-25,,152.49,,1667.28,,1444.13,2780.81,2118.43
1996-06-26,,152.77,,1667.4,,1440.71,2777.36,2113.28
1996-06-27,,152.03,,1657.51,,1441.2,2776.79,2112.85
1996-06-28,,153.23,,1665.9,,1448.4,2797.3,2123.7
1996-07-01,,153.58,,1663.44,,1445.82,2795.32,2118.75
1996-07-02,,153.72,,1662.17,,1442.11,2786.16,2111.8
1996-07-03,,153.43,,1662.39,,1442.3,2792.42,2113.98
1996-07-04,,154.32,,1668.86,,1449.08,2811.37,2126.81
1996-07-05,,153.34,,1657.4,,1435.94,2774.97,2098.79
1996-07-08,,152.62,,1643.72,,1423.02,2749.88,2079.06
1996-07-09,,153.06,,1649.9,,1421.75,2746.58,2076.57
1996-07-10,,153.29,,1644.54,,1424.41,2754.33,2081.85
1996-07-11,,152.72,,1637.84,,1419.23,2743.5,2073.66
1996-07-12,,151.54,,1624.01,,1403.78,2715.09,2050.55
1996-07-15,,150.56,,1614.81,,1391.04,2687.24,2029.51
1996-07-16,,146.82,,1578.26,,1363.19,2635.66,1989.51
1996-07-17,,147.52,,1589.28,,1367.7,2643.08,1995.11
1996-07-18,,148.4,,1599.28,,1373.97,2659.17,2007.26
1996-07-19,,148.73,,1602.75,,1369.0,2640.06,1992.83
1996-07-22,,146.86,,1578.0,,1350.95,2597.0,1960.33
1996-07-23,,147.72,,1586.0,,1360.39,2626.01,1982.23
1996-07-24,,145.68,,1563.32,,1342.94,2588.75,1954.1
1996-07-25,,146.57,,1578.7,,1356.14,2616.0,1974.67
1996-07-26,,146.42,,1571.31,,1350.75,2600.35,1962.86
1996-07-29,,146.6,,1573.74,,1350.5,2598.02,1961.1
1996-07-30,,146.21,,1574.73,,1352.95,2607.81,1968.49
1996-07-31,,147.05,,1590.93,,1365.47,2644.11,1995.89
1996-08-01,,147.98,,1601.71,,1373.58,2662.67,2009.9
1996-08-02,,149.36,,1616.43,,1382.69,2680.56,2023.41
1996-08-05,,150.03,,1620.54,,1377.89,2667.01,2013.19
1996-08-06,,150.3,,1617.66,,1370.54,2648.66,1999.34
1996-08-07,,150.76,,1621.59,,1368.11,2645.22,1996.74
1996-08-08,,151.02,,1620.71,,1370.26,2646.12,1997.42
1996-08-09,,150.46,,1612.64,,1367.24,2635.67,1989.54
1996-08-12,,150.24,,1610.67,,1361.18,2620.61,1978.17
1996-08-13,,150.69,,1614.26,,1363.06,2623.78,1980.57
1996-08-14,,151.03,,1612.07,,1361.55,2622.39,1979.52
1996-08-15,,150.96,,1615.67,,,,
1996-08-16,,151.77,,1620.22,,,,
1996-08-19,,151.59,,1627.45,,1362.57,2631.26,1986.21
1996-08-20,,152.59,,1638.17,,1378.08,2675.04,2019.26
1996-08-21,,151.85,,1625.95,,1365.24,2650.38,2000.64
1996-08-22,,153.18,,1637.33,,1373.6,2673.06,2017.76
1996-08-23,,153.23,,1633.28,,1376.09,2677.12,2020.82
1996-08-26,,152.96,,1625.81,,1376.44,2676.59,2020.42
1996-08-27,,153.04,,1628.32,,1375.37,2673.37,2017.99
1996-08-28,,153.14,,1627.22,,1370.23,2653.38,2002.9
1996-08-29,,152.07,,1615.32,,1356.18,2619.81,1977.56
1996-08-30,,151.31,,1601.43,,1353.5,2610.6,1970.61
1996-09-02,,151.56,,1602.57,,1357.62,2619.04,1976.98
1996-09-03,,150.79,,1595.17,,1352.3,2611.69,1971.43
1996-09-04,,151.3,,1604.53,,1361.55,2629.37,1984.77
1996-09-05,,151.8,,1605.33,,1368.39,2644.56,1996.23
1996-09-06,,151.85,,1605.98,,1373.77,2655.84,2004.75
1996-09-09,,153.11,,1623.19,,1381.37,2676.45,2020.3
1996-09-10,,153.98,,1630.62,,1392.31,2705.35,2042.12
1996-09-11,,153.52,,1626.79,,1390.64,2699.97,2038.06
1996-09-12,,154.36,,1635.45,,1404.06,2736.15,2065.37
1996-09-13,,155.79,,1656.08,,1411.59,2756.02,2080.37
1996-09-16,,156.1,,1665.71,,1414.41,2763.73,2086.19
1996-09-17,,155.72,,1659.79,,1410.94,2756.66,2080.86
1996-09-18,,155.34,,1655.95,,1407.22,2745.9,2072.73
1996-09-19,,155.57,,1658.05,,1409.1,2758.62,2082.33
1996-09-20,,155.69,,1665.15,,1406.34,2754.82,2079.46
1996-09-23,,154.17,,1655.69,,1397.81,2738.43,2067.09
1996-09-24,,154.03,,1652.97,,1406.77,2757.52,2081.5
1996-09-25,,155.53,,1672.15,,1419.41,2786.54,2103.41
1996-09-26,,156.04,,1678.28,,1417.59,2787.51,2104.14
1996-09-27,,156.95,,1689.69,,1418.3,2791.36,2107.05
1996-09-30,,157.4,,1694.51,,1430.13,2825.48,2132.81
1996-10-01,,158.13,,1693.99,,1426.77,2812.76,2123.21
1996-10-02,,159.25,,1705.92,,1436.97,2837.44,2141.84
1996-10-03,,159.17,,1708.95,,1435.43,2829.83,2136.09
1996-10-04,,159.93,,1710.79,,1441.56,2851.83,2152.69
1996-10-07,,159.73,,1712.03,,1441.42,2850.31,2151.55
1996-10-08,,159.89,,1714.22,,1447.31,2863.54,2161.54
1996-10-09,,159.33,,1710.64,,1441.26,2843.89,2146.71
1996-10-10,,158.76,,1700.19,,1435.01,2829.21,2135.63
1996-10-11,,159.46,,1701.25,,1441.98,2844.44,2147.12
1996-10-14,,159.82,,1704.06,,1440.58,2839.81,2143.62
1996-10-15,,161.47,,1723.12,,1456.33,2872.48,2168.28
1996-10-16,,160.27,,1714.92,,1452.67,2859.55,2158.52
1996-10-17,,160.71,,1718.44,,1456.69,2868.58,2165.33
1996-10-18,,161.61,,1734.83,,1468.67,2894.95,2185.23
1996-10-21,,161.81,,1734.44,,1466.9,2888.32,2180.22
1996-10-22,,162.06,,1741.5,,1463.55,2882.22,2175.61
1996-10-23,,159.95,,1724.32,,1448.63,2846.78,2148.86
1996-10-24,,159.25,,1720.07,,1449.94,2850.44,2151.62
1996-10-25,,160.02,,1719.42,,1456.15,2864.76,2162.43
1996-10-28,,160.59,,1725.65,,1453.17,2848.81,2150.39
1996-10-29,,158.75,,1704.83,,1439.71,2816.16,2125.74
1996-10-30,,158.62,,1698.65,,1439.61,2814.86,2124.76
1996-10-31,,158.95,,1700.54,,1447.8,2835.73,2140.51
1996-11-01,,158.63,,1702.07,,,,
1996-11-04,,158.46,,1697.24,,1450.84,2837.9,2142.15
1996-11-05,,159.83,,1720.3,,1472.3,2897.73,2187.32
1996-11-06,,160.69,,1738.32,,1485.43,2932.25,2213.37
1996-11-07,,160.41,,1735.62,,1485.87,2930.19,2211.81
1996-11-08,,160.57,,1742.08,,1485.45,2921.43,2205.2
1996-11-11,,159.8,,1737.84,,,,
1996-11-12,,161.31,,1749.75,,1497.11,2953.13,2229.13
1996-11-13,,161.44,,1756.94,,1491.66,2937.31,2217.19
1996-11-14,,162.41,,1764.12,,1491.05,2938.62,2218.18
1996-11-15,,163.42,,1774.15,,1502.55,2967.97,2240.33
1996-11-18,,162.99,,1768.38,,1496.72,2952.71,2228.81
1996-11-19,,163.83,,1773.49,,1502.34,2967.61,2240.05
1996-11-20,,163.27,,1773.0,,1500.71,2958.79,2233.39
1996-11-21,,163.43,,1770.72,,1502.89,2959.03,2233.57
1996-11-22,,164.92,,1783.62,,1512.7,2988.04,2255.47
1996-11-25,,165.1,,1788.27,,1526.96,3016.75,2277.14
1996-11-26,,166.4,,1798.65,,1526.31,3014.03,2275.08
1996-11-27,,165.42,,1784.3,,1523.72,3008.32,2270.77
1996-11-28,,166.44,,1799.9,,1534.41,3034.21,2290.31
1996-11-29,,167.89,,1817.95,,1548.88,3069.07,2315.66
1996-12-02,,168.41,,1825.15,,1551.97,3073.01,2318.63
1996-12-03,,167.97,,1836.59,,1570.25,3113.41,2349.11
1996-12-04,,167.45,,1823.51,,1548.88,3059.78,2308.65
1996-12-05,,167.62,,1830.76,,1541.49,3038.38,2292.5
1996-12-06,,163.92,,1780.95,,1509.48,2969.75,2240.72
1996-12-09,,166.15,,1804.8,,1520.15,2989.78,2255.84
1996-12-10,,167.11,,1810.43,,1520.09,2983.89,2251.4
1996-12-11,,164.54,,1781.06,,1498.62,2933.36,2213.28
1996-12-12,,164.92,,1784.2,,1499.05,2931.81,2212.11
1996-12-13,,163.71,,1761.6,,1493.43,2920.29,2203.41
1996-12-16,,165.71,,1791.28,,1504.99,2947.29,2222.57
1996-12-17,,165.14,,1778.59,,1490.75,2909.01,2193.7
1996-12-18,,166.89,,1795.03,,1503.51,2942.42,2218.89
1996-12-19,,168.06,,1816.01,,1519.76,2981.95,2248.7
1996-12-20,,169.15,,1833.99,,1537.42,3021.51,2278.53
1996-12-23,,169.56,,1836.26,,1541.73,3033.32,2287.44
1996-12-24,,169.66,,1836.31,,1544.91,3036.11,2289.55
