Nom,EURO STOXX 50® (Gross Return EUR)
ISIN,CH0102173264
Symbole,SX5GT
Source,https://stoxx.com/index/sx5gt/?factsheet=true
Date,Close
2019-11-13,1526.32
2019-11-14,1521.91
2019-11-15,1531.32
2019-11-18,1528.56
2019-11-19,1525.5
2019-11-20,1520.26
2019-11-21,1518.52
2019-11-22,1521.68
2019-11-25,1530.09
2019-11-26,1529.21
2019-11-27,1532.22
2019-11-28,1528.76
2019-11-29,1528.39
2019-12-02,1497.25
2019-12-03,1490.77
2019-12-04,1511.02
2019-12-05,1506.1099
2019-12-06,1524.7
2019-12-09,1516.38
2019-12-10,1516.21
2019-12-11,1522.68
2019-12-12,1530.49
2019-12-13,1540.7
2019-12-16,1557.9
2019-12-17,1547.1
2019-12-18,1544.5
2019-12-19,1544.57
2019-12-20,1560.02
2019-12-23,1560.06
2019-12-24,1559.1199
2019-12-27,1562.3699
2019-12-30,1548.42
2019-12-31,1547.04
2020-01-02,1566.91
2020-01-03,1558.7
2020-01-06,1551.1
2020-01-07,1553.88
2020-01-08,1559.38
2020-01-09,1569.59
2020-01-10,1566.96
2020-01-13,1562.89
2020-01-14,1561.05
2020-01-15,1558.75
2020-01-16,1560.88
2020-01-17,1575.0
2020-01-20,1571.89
2020-01-21,1567.8
2020-01-22,1559.8
2020-01-23,1546.17
2020-01-24,1563.67
2020-01-27,1521.75
2020-01-28,1538.88
2020-01-29,1545.96
2020-01-30,1527.1
2020-01-31,1506.47
2020-02-03,1514.89
2020-02-04,1544.28
2020-02-05,1563.13
2020-02-06,1576.4
2020-02-07,1573.48
2020-02-10,1571.28
2020-02-11,1584.81
2020-02-12,1596.65
2020-02-13,1593.47
2020-02-14,1591.08
2020-02-17,1596.17
2020-02-18,1589.25
2020-02-19,1601.1099
2020-02-20,1583.97
2020-02-21,1574.6
2020-02-24,1511.46
2020-02-25,1480.19
2020-02-26,1482.34
2020-02-27,1431.88
2020-02-28,1379.5
2020-03-02,1383.3699
2020-03-03,1397.1
2020-03-04,1417.23
2020-03-05,1393.9
2020-03-06,1339.4
2020-03-09,1226.27
2020-03-10,1205.94
2020-03-11,1204.09
2020-03-12,1055.02
2020-03-13,1071.93
2020-03-16,1015.7
2020-03-17,1048.91
2020-03-18,988.94
2020-03-19,1017.24
2020-03-20,1056.3699
2020-03-23,1030.28
2020-03-24,1125.43
2020-03-25,1160.68
2020-03-26,1180.43
2020-03-27,1131.05
2020-03-30,1147.41
2020-03-31,1156.24
2020-04-01,1112.02
2020-04-02,1115.41
2020-04-03,1104.83
2020-04-06,1160.0
2020-04-07,1186.24
2020-04-08,1183.58
2020-04-09,1200.81
2020-04-14,1211.47
2020-04-15,1165.98
2020-04-16,1167.71
2020-04-17,1199.24
2020-04-20,1208.04
2020-04-21,1159.27
2020-04-22,1177.3699
2020-04-23,1184.66
2020-04-24,1166.97
2020-04-27,1197.3
2020-04-28,1218.06
2020-04-29,1246.29
2020-04-30,1218.74
2020-05-01,1218.74
2020-05-04,1174.3599
2020-05-05,1199.97
2020-05-06,1186.56
2020-05-07,1204.3
2020-05-08,1215.8
2020-05-11,1206.3599
2020-05-12,1206.55
2020-05-13,1175.74
2020-05-14,1155.01
2020-05-15,1159.8599
2020-05-18,1219.63
2020-05-19,1215.74
2020-05-20,1232.74
2020-05-21,1218.06
2020-05-22,1218.27
2020-05-25,1245.89
2020-05-26,1257.58
2020-05-27,1279.32
2020-05-28,1297.52
2020-05-29,1278.95
2020-06-01,1290.58
2020-06-02,1325.1099
2020-06-03,1371.49
2020-06-04,1368.17
2020-06-05,1419.6
2020-06-08,1412.05
2020-06-09,1393.18
2020-06-10,1381.85
2020-06-11,1319.28
2020-06-12,1323.13
2020-06-15,1315.85
2020-06-16,1360.43
2020-06-17,1371.28
2020-06-18,1364.0
2020-06-19,1373.85
2020-06-22,1363.46
2020-06-23,1388.1199
2020-06-24,1344.9
2020-06-25,1354.49
2020-06-26,1348.28
2020-06-29,1361.05
2020-06-30,1361.92
2020-07-01,1359.55
2020-07-02,1398.14
2020-07-03,1387.8699
2020-07-06,1411.31
2020-07-07,1400.6
2020-07-08,1386.45
2020-07-09,1376.38
2020-07-10,1391.17
2020-07-13,1413.8699
2020-07-14,1402.59
2020-07-15,1426.59
2020-07-16,1421.15
2020-07-17,1421.26
2020-07-20,1431.64
2020-07-21,1438.83
2020-07-22,1424.21
2020-07-23,1424.63
2020-07-24,1398.92
2020-07-27,1395.51
2020-07-28,1395.82
2020-07-29,1394.38
2020-07-30,1355.53
2020-07-31,1341.21
2020-08-03,1372.46
2020-08-04,1375.0
2020-08-05,1380.96
2020-08-06,1369.46
2020-08-07,1374.97
2020-08-10,1377.95
2020-08-11,1408.56
2020-08-12,1421.69
2020-08-13,1413.1
2020-08-14,1397.1199
2020-08-17,1397.45
2020-08-18,1390.6
2020-08-19,1402.43
2020-08-20,1383.98
2020-08-21,1377.97
2020-08-24,1408.4
2020-08-25,1407.54
2020-08-26,1418.98
2020-08-27,1408.1
2020-08-28,1402.22
2020-08-31,1384.22
2020-09-01,1386.3599
2020-09-02,1412.09
2020-09-03,1397.99
2020-09-04,1379.53
2020-09-07,1402.15
2020-09-08,1382.39
2020-09-09,1406.71
2020-09-10,1401.6
2020-09-11,1402.89
2020-09-14,1403.3
2020-09-15,1409.85
2020-09-16,1412.63
2020-09-17,1403.21
2020-09-18,1389.3
2020-09-21,1337.53
2020-09-22,1338.88
2020-09-23,1345.64
2020-09-24,1336.98
2020-09-25,1328.42
2020-09-28,1364.89
2020-09-29,1361.1199
2020-09-30,1352.3599
2020-10-01,1353.08
2020-10-02,1351.74
2020-10-05,1364.14
2020-10-06,1369.69
2020-10-07,1369.74
2020-10-08,1379.2
2020-10-09,1386.56
2020-10-12,1397.14
2020-10-13,1389.13
2020-10-14,1386.6199
2020-10-15,1352.48
2020-10-16,1374.84
2020-10-19,1373.59
2020-10-20,1367.38
2020-10-21,1347.4
2020-10-22,1343.5
2020-10-23,1355.13
2020-10-26,1315.47
2020-10-27,1300.79
2020-10-28,1255.44
2020-10-29,1254.49
2020-10-30,1253.72
2020-11-02,1280.01
2020-11-03,1313.58
2020-11-04,1340.01
2020-11-05,1363.1099
2020-11-06,1358.23
2020-11-09,1444.65
2020-11-10,1459.3599
2020-11-11,1469.83
2020-11-12,1453.25
2020-11-13,1454.89
2020-11-16,1469.3599
2020-11-17,1470.32
2020-11-18,1476.13
2020-11-19,1463.33
2020-11-20,1469.95
2020-11-23,1468.02
2020-11-24,1487.07
2020-11-25,1488.73
2020-11-26,1488.32
2020-11-27,1495.47
2020-11-30,1480.52
2020-12-01,1494.7
2020-12-02,1493.29
2020-12-03,1491.5
2020-12-04,1500.91
2020-12-07,1497.01
2020-12-08,1495.22
2020-12-09,1496.73
2020-12-10,1493.89
2020-12-11,1478.42
2020-12-14,1486.1
2020-12-15,1493.54
2020-12-16,1502.66
2020-12-17,1510.24
2020-12-18,1503.82
2020-12-21,1462.66
2020-12-22,1483.3599
2020-12-23,1501.28
2020-12-24,1502.98
2020-12-28,1516.6099
2020-12-29,1519.14
2020-12-30,1514.99
2020-12-31,1506.95
2021-01-04,1512.96
2021-01-05,1505.94
2021-01-06,1532.78
2021-01-07,1537.59
2021-01-08,1547.2
2021-01-11,1536.83
2021-01-12,1533.8
2021-01-13,1535.65
2021-01-14,1546.21
2021-01-15,1528.45
2021-01-18,1530.58
2021-01-19,1527.6
2021-01-20,1539.76
2021-01-21,1537.34
2021-01-22,1530.57
2021-01-25,1509.64
2021-01-26,1526.5
2021-01-27,1502.52
2021-01-28,1511.3
2021-01-29,1479.18
2021-02-01,1500.17
2021-02-02,1525.5
2021-02-03,1533.69
2021-02-04,1548.99
2021-02-05,1554.8
2021-02-08,1558.94
2021-02-09,1557.08
2021-02-10,1551.65
2021-02-11,1561.56
2021-02-12,1571.74
2021-02-15,1588.16
2021-02-16,1585.1099
2021-02-17,1573.82
2021-02-18,1565.81
2021-02-19,1579.6099
2021-02-22,1573.82
2021-02-23,1569.24
2021-02-24,1576.43
2021-02-25,1567.6199
2021-02-26,1546.84
2021-03-01,1576.69
2021-03-02,1577.16
2021-03-03,1579.73
2021-03-04,1576.63
2021-03-05,1561.6
2021-03-08,1601.47
2021-03-09,1611.18
2021-03-10,1625.6
2021-03-11,1636.54
2021-03-12,1631.32
2021-03-15,1629.82
2021-03-16,1638.8
2021-03-17,1638.28
2021-03-18,1646.23
2021-03-19,1633.24
2021-03-22,1631.88
2021-03-23,1628.98
2021-03-24,1631.33
2021-03-25,1632.35
2021-03-26,1646.88
2021-03-29,1653.78
2021-03-30,1672.23
2021-03-31,1669.25
2021-04-01,1681.31
2021-04-06,1692.87
2021-04-07,1687.05
2021-04-08,1696.03
2021-04-09,1696.46
2021-04-12,1689.23
2021-04-13,1691.4
2021-04-14,1695.37
2021-04-15,1702.68
2021-04-16,1719.79
2021-04-19,1714.73
2021-04-20,1682.14
2021-04-21,1697.48
2021-04-22,1713.87
2021-04-23,1713.24
2021-04-26,1716.44
2021-04-27,1713.2
2021-04-28,1715.68
2021-04-29,1708.87
2021-04-30,1701.43
2021-05-03,1712.73
2021-05-04,1680.9
2021-05-05,1716.48
2021-05-06,1717.36
2021-05-07,1734.84
2021-05-10,1732.2
2021-05-11,1698.93
2021-05-12,1699.52
2021-05-13,1703.55
2021-05-14,1731.57
2021-05-17,1727.76
2021-05-18,1727.11
2021-05-19,1697.53
2021-05-20,1725.11
2021-05-21,1736.27
2021-05-24,1742.57
2021-05-25,1742.77
2021-05-26,1740.89
2021-05-27,1744.14
2021-05-28,1757.87
2021-05-31,1744.53
2021-06-01,1758.48
2021-06-02,1765.98
2021-06-03,1761.98
2021-06-04,1766.36
2021-06-07,1769.93
2021-06-08,1769.22
2021-06-09,1769.58
2021-06-10,1769.25
2021-06-11,1782.48
2021-06-14,1785.06
2021-06-15,1789.75
2021-06-16,1793.3
2021-06-17,1796.06
2021-06-18,1763.76
2021-06-21,1776.27
2021-06-22,1780.94
2021-06-23,1760.82
2021-06-24,1781.94
2021-06-25,1781.17
2021-06-28,1767.88
2021-06-29,1775.49
2021-06-30,1756.81
2021-07-01,1763.12
2021-07-02,1765.46
2021-07-05,1766.78
2021-07-06,1751.78
2021-07-07,1763.13
2021-07-08,1726.43
2021-07-09,1759.49
2021-07-12,1770.42
2021-07-13,1770.94
2021-07-14,1773.07
2021-07-15,1754.43
2021-07-16,1745.51
2021-07-19,1699.94
2021-07-20,1711.98
2021-07-21,1742.42
2021-07-22,1756.42
2021-07-23,1778.61
2021-07-26,1775.79
2021-07-27,1759.45
2021-07-28,1775.98
2021-07-29,1781.93
2021-07-30,1770.04
2021-08-02,1781.87
2021-08-03,1782.44
2021-08-04,1794.11
2021-08-05,1801.11
2021-08-06,1806.94
2021-08-09,1808.06
2021-08-10,1812.68
2021-08-11,1820.7
2021-08-12,1829.35
2021-08-13,1831.08
2021-08-16,1819.28
2021-08-17,1816.66
2021-08-18,1813.64
2021-08-19,1785.63
2021-08-20,1795.49
2021-08-23,1808.01
2021-08-24,1808.73
2021-08-25,1810.05
2021-08-26,1805.17
2021-08-27,1814.31
2021-08-30,1817.7
2021-08-31,1816.67
2021-09-01,1830.02
2021-09-02,1832.39
2021-09-03,1819.35
2021-09-06,1838.46
2021-09-07,1829.32
2021-09-08,1808.6
2021-09-09,1808.67
2021-09-10,1805.74
2021-09-13,1814.05
2021-09-14,1814.98
2021-09-15,1795.17
2021-09-16,1805.53
2021-09-17,1788.63
2021-09-20,1751.49
2021-09-21,1775.85
2021-09-22,1798.68
2021-09-23,1818.06
2021-09-24,1802.28
2021-09-27,1805.31
2021-09-28,1760.09
2021-09-29,1769.37
2021-09-30,1755.43
2021-10-01,1749.9
2021-10-04,1734.11
2021-10-05,1764.06
2021-10-06,1741.15
2021-10-07,1778.34
2021-10-08,1767.78
2021-10-11,1767.44
2021-10-12,1759.88
2021-10-13,1772.11
2021-10-14,1800.66
2021-10-15,1815.35
2021-10-18,1802.73
2021-10-19,1809.43
2021-10-20,1811.74
2021-10-21,1804.6
2021-10-22,1818.97
2021-10-25,1818.84
2021-10-26,1834.33
2021-10-27,1832.99
2021-10-28,1838.7
2021-10-29,1846.44
2021-11-01,1859.44
2021-11-02,1866.71
2021-11-03,1872.53
2021-11-04,1882.84
2021-11-05,1895.75
2021-11-08,1891.18
2021-11-09,1887.75
2021-11-10,1889.57
2021-11-11,1893.56
2021-11-12,1898.92
2021-11-15,1905.81
2021-11-16,1912.68
2021-11-17,1912.39
2021-11-18,1904.95
2021-11-19,1893.12
2021-11-22,1886.37
2021-11-23,1862.51
2021-11-24,1859.22
2021-11-25,1866.61
2021-11-26,1778.06
2021-11-29,1786.72
2021-11-30,1766.98
2021-12-01,1817.47
2021-12-02,1786.81
2021-12-03,1774.69
2021-12-06,1799.46
2021-12-07,1859.96
2021-12-08,1841.21
2021-12-09,1830.43
2021-12-10,1826.45
2021-12-13,1819.44
2021-12-14,1802.68
2021-12-15,1809.28
2021-12-16,1827.63
2021-12-17,1810.01
2021-12-20,1786.42
2021-12-21,1815.94
2021-12-22,1834.24
2021-12-23,1855.47
2021-12-24,1850.75
2021-12-27,1865.09
2021-12-28,1875.51
2021-12-29,1863.72
2021-12-30,1872.96
2021-12-31,1869.62
2022-01-03,1885.17
2022-01-04,1900.75
2022-01-05,1911.42
2022-01-06,1882.12
2022-01-07,1873.86
2022-01-10,1845.56
2022-01-11,1863.85
2022-01-12,1879.03
2022-01-13,1878.96
2022-01-14,1859.93
2022-01-17,1872.97
2022-01-18,1853.67
2022-01-19,1858.23
2022-01-20,1871.87
2022-01-21,1841.37
2022-01-24,1765.91
2022-01-25,1776.32
2022-01-26,1813.93
2022-01-27,1822.8
2022-01-28,1801.87
2022-01-31,1818.29
2022-02-01,1840.0
2022-02-02,1838.95
2022-02-03,1803.66
2022-02-04,1779.95
2022-02-07,1794.75
2022-02-08,1798.53
2022-02-09,1831.13
2022-02-10,1828.07
2022-02-11,1811.57
2022-02-14,1771.99
2022-02-15,1806.55
2022-02-16,1803.72
2022-02-17,1793.24
2022-02-18,1776.48
2022-02-21,1737.91
2022-02-22,1737.81
2022-02-23,1732.55
2022-02-24,1669.7
2022-02-25,1731.36
2022-02-28,1711.1
2022-03-01,1642.05
2022-03-02,1666.33
2022-03-03,1631.95
2022-03-04,1550.93
2022-03-07,1531.83
2022-03-08,1528.81
2022-03-09,1642.53
2022-03-10,1593.23
2022-03-11,1608.67
2022-03-14,1632.38
2022-03-15,1631.07
2022-03-16,1697.21
2022-03-17,1695.3
2022-03-18,1702.78
2022-03-21,1693.77
2022-03-22,1714.12
2022-03-23,1689.28
2022-03-24,1686.73
2022-03-25,1688.63
2022-03-28,1697.08
2022-03-29,1747.32
2022-03-30,1728.54
2022-03-31,1703.81
2022-04-01,1710.87
2022-04-04,1725.03
2022-04-05,1710.51
2022-04-06,1670.7
2022-04-07,1660.8
2022-04-08,1686.73
2022-04-11,1678.53
2022-04-12,1674.97
2022-04-13,1673.43
2022-04-14,1682.49
2022-04-19,1676.84
2022-04-20,1705.75
2022-04-21,1719.42
2022-04-22,1680.89
2022-04-25,1644.92
2022-04-26,1630.9
2022-04-27,1638.34
2022-04-28,1657.76
2022-04-29,1670.01
2022-05-02,1645.1
2022-05-03,1659.29
2022-05-04,1643.32
2022-05-05,1633.38
2022-05-06,1607.6199
2022-05-09,1563.32
2022-05-10,1576.45
2022-05-11,1617.73
2022-05-12,1603.98
2022-05-13,1645.13
2022-05-16,1637.9
2022-05-17,1663.8599
2022-05-18,1641.28
2022-05-19,1620.56
2022-05-20,1627.9
2022-05-23,1654.79
2022-05-24,1627.65
2022-05-25,1640.83
2022-05-26,1669.04
2022-05-27,1699.63
2022-05-30,1714.7
2022-05-31,1691.42
2022-06-01,1678.17
2022-06-02,1694.39
2022-06-03,1689.27
2022-06-06,1713.72
2022-06-07,1699.58
2022-06-08,1691.63
2022-06-09,1662.84
2022-06-10,1606.92
2022-06-13,1563.75
2022-06-14,1551.55
2022-06-15,1577.06
2022-06-16,1530.45
2022-06-17,1535.16
2022-06-20,1549.16
2022-06-21,1560.99
2022-06-22,1547.8699
2022-06-23,1535.21
2022-06-24,1578.49
2022-06-27,1581.04
2022-06-28,1585.69
2022-06-29,1570.07
2022-06-30,1543.5
2022-07-01,1540.57
2022-07-04,1542.41
2022-07-05,1501.05
2022-07-06,1528.95
2022-07-07,1558.73
2022-07-08,1567.76
2022-07-11,1552.18
2022-07-12,1559.04
2022-07-13,1544.26
2022-07-14,1518.6099
2022-07-15,1554.64
2022-07-18,1571.03
2022-07-19,1604.84
2022-07-20,1603.85
2022-07-21,1608.9
2022-07-22,1608.89
2022-07-25,1612.32
2022-07-26,1599.43
2022-07-27,1613.94
2022-07-28,1633.81
2022-07-29,1658.81
2022-08-01,1658.15
2022-08-02,1648.32
2022-08-03,1669.75
2022-08-04,1679.95
2022-08-05,1666.88
2022-08-08,1681.53
2022-08-09,1662.8
2022-08-10,1678.0
2022-08-11,1681.45
2022-08-12,1690.58
2022-08-15,1696.32
2022-08-16,1703.3
2022-08-17,1681.3
2022-08-18,1690.84
2022-08-19,1669.77
2022-08-22,1637.5
2022-08-23,1634.95
2022-08-24,1641.63
2022-08-25,1644.81
2022-08-26,1613.09
2022-08-29,1598.24
2022-08-30,1594.4
2022-08-31,1574.4
2022-09-01,1547.71
2022-09-02,1586.97
2022-09-05,1562.63
2022-09-06,1567.16
2022-09-07,1568.04
2022-09-08,1572.75
2022-09-09,1598.57
2022-09-12,1632.81
2022-09-13,1605.8
2022-09-14,1597.46
2022-09-15,1585.92
2022-09-16,1567.39
2022-09-19,1567.31
2022-09-20,1552.79
2022-09-21,1564.98
2022-09-22,1535.97
2022-09-23,1500.77
2022-09-26,1498.06
2022-09-27,1491.83
2022-09-28,1494.8
2022-09-29,1469.59
2022-09-30,1487.14
2022-10-03,1497.89
2022-10-04,1561.67
2022-10-05,1545.19
2022-10-06,1538.79
2022-10-07,1513.23
2022-10-10,1504.9
2022-10-11,1497.49
2022-10-12,1493.53
2022-10-13,1507.3699
2022-10-14,1516.04
2022-10-17,1542.9
2022-10-18,1552.84
2022-10-19,1556.17
2022-10-20,1565.85
2022-10-21,1558.58
2022-10-24,1581.58
2022-10-25,1607.49
2022-10-26,1616.34
2022-10-27,1615.98
2022-10-28,1619.8
2022-10-31,1622.51
2022-11-01,1637.53
2022-11-02,1624.52
2022-11-03,1611.92
2022-11-04,1654.6
2022-11-07,1663.79
2022-11-08,1677.46
2022-11-09,1672.41
2022-11-10,1725.58
2022-11-11,1735.43
2022-11-14,1743.95
2022-11-15,1756.67
2022-11-16,1742.17
2022-11-17,1740.21
2022-11-18,1761.04
2022-11-21,1755.19
2022-11-22,1764.45
2022-11-23,1771.88
2022-11-24,1778.86
2022-11-25,1779.36
2022-11-28,1767.27
2022-11-29,1766.8
2022-11-30,1780.39
2022-12-01,1790.39
2022-12-02,1787.43
2022-12-05,1777.83
2022-12-06,1770.04
2022-12-07,1761.82
2022-12-08,1761.99
2022-12-09,1771.58
2022-12-12,1762.23
2022-12-13,1791.44
2022-12-14,1786.25
2022-12-15,1723.53
2022-12-16,1709.3
2022-12-19,1712.55
2022-12-20,1708.61
2022-12-21,1739.91
2022-12-22,1717.96
2022-12-23,1715.14
2022-12-27,1722.27
2022-12-28,1711.46
2022-12-29,1729.99
2022-12-30,1704.63
2023-01-02,1733.8
2023-01-03,1745.58
2023-01-04,1786.8
2023-01-05,1780.29
2023-01-06,1807.16
2023-01-09,1830.01
2023-01-10,1824.99
2023-01-11,1844.01
2023-01-12,1856.12
2023-01-13,1866.97
2023-01-16,1869.96
2023-01-17,1877.75
2023-01-18,1877.76
2023-01-19,1841.74
2023-01-20,1853.27
2023-01-23,1868.12
2023-01-24,1869.11
2023-01-25,1866.9
2023-01-26,1878.54
2023-01-27,1880.36
2023-01-30,1871.7
2023-01-31,1873.87
2023-02-01,1877.47
2023-02-02,1908.83
2023-02-03,1916.41
2023-02-06,1893.1
2023-02-07,1894.84
2023-02-08,1894.77
2023-02-09,1913.22
2023-02-10,1891.59
2023-02-13,1911.15
2023-02-14,1909.99
2023-02-15,1928.58
2023-02-16,1936.34
2023-02-17,1926.53
2023-02-20,1924.92
2023-02-21,1915.55
2023-02-22,1912.16
2023-02-23,1919.05
2023-02-24,1883.29
2023-02-27,1914.48
2023-02-28,1910.13
2023-03-01,1899.94
2023-03-02,1911.13
2023-03-03,1935.56
2023-03-06,1944.12
2023-03-07,1928.42
2023-03-08,1932.7
2023-03-09,1931.65
2023-03-10,1906.14
2023-03-13,1846.21
2023-03-14,1883.58
2023-03-15,1818.44
2023-03-16,1855.91
2023-03-17,1832.47
2023-03-20,1857.36
2023-03-21,1885.39
2023-03-22,1892.84
2023-03-23,1898.0
2023-03-24,1865.28
2023-03-27,1880.63
2023-03-28,1882.25
2023-03-29,1910.73
2023-03-30,1935.18
2023-03-31,1948.56
2023-04-03,1947.94
2023-04-04,1949.87
2023-04-05,1942.2
2023-04-06,1948.76
2023-04-11,1959.54
2023-04-12,1959.87
2023-04-13,1973.08
2023-04-14,1985.89
2023-04-17,1975.43
2023-04-18,1987.34
2023-04-19,1987.17
2023-04-20,1983.23
2023-04-21,1993.96
2023-04-24,1994.19
2023-04-25,1986.48
2023-04-26,1974.63
2023-04-27,1980.39
2023-04-28,1983.33
2023-05-01,1983.33
2023-05-02,1955.92
2023-05-03,1963.33
2023-05-04,1955.38
2023-05-05,1983.89
2023-05-08,1990.86
2023-05-09,1981.13
2023-05-10,1973.64
2023-05-11,1976.17
2023-05-12,1983.08
2023-05-15,1983.4
2023-05-16,1982.99
2023-05-17,1986.97
2023-05-18,2007.69
2023-05-19,2020.49
2023-05-22,2020.86
2023-05-23,2000.93
2023-05-24,1964.7
2023-05-25,1967.41
2023-05-26,1998.68
2023-05-29,1990.62
2023-05-30,1980.46
2023-05-31,1946.53
2023-06-01,1964.79
2023-06-02,1995.2
2023-06-05,1981.23
2023-06-06,1982.14
2023-06-07,1980.61
2023-06-08,1983.28
2023-06-09,1979.64
2023-06-12,1991.96
2023-06-13,2006.29
2023-06-14,2019.41
2023-06-15,2014.4
2023-06-16,2028.1
2023-06-19,2013.13
2023-06-20,2004.26
2023-06-21,1996.03
2023-06-22,1987.59
2023-06-23,1972.42
2023-06-26,1976.55
2023-06-27,1987.96
2023-06-28,2006.19
2023-06-29,2010.78
2023-06-30,2031.28
2023-07-03,2030.85
2023-07-04,2027.54
2023-07-05,2009.21
2023-07-06,1950.27
2023-07-07,1957.72
2023-07-10,1966.92
2023-07-11,1980.81
2023-07-12,2014.96
2023-07-13,2029.42
2023-07-14,2033.28
2023-07-17,2013.26
2023-07-18,2019.24
2023-07-19,2015.79
2023-07-20,2021.09
2023-07-21,2029.26
2023-07-24,2026.49
2023-07-25,2030.32
2023-07-26,2009.44
2023-07-27,2056.27
2023-07-28,2065.08
2023-07-31,2067.31
2023-08-01,2038.2
2023-08-02,2005.34
2023-08-03,1990.61
2023-08-04,2003.69
2023-08-07,2006.63
2023-08-08,1984.12
2023-08-09,1997.3
2023-08-10,2028.16
2023-08-11,1999.45
2023-08-14,2003.57
2023-08-15,1984.3
2023-08-16,1982.31
2023-08-17,1956.19
2023-08-18,1949.31
2023-08-21,1954.82
2023-08-22,1971.25
2023-08-23,1974.16
2023-08-24,1958.22
2023-08-25,1960.09
2023-08-28,1986.66
2023-08-29,2001.83
2023-08-30,1996.67
2023-08-31,1988.25
2023-09-01,1981.55
2023-09-04,1980.27
2023-09-05,1975.31
2023-09-06,1961.02
2023-09-07,1953.04
2023-09-08,1960.52
2023-09-11,1968.45
2023-09-12,1962.87
2023-09-13,1954.18
2023-09-14,1980.21
2023-09-15,1987.29
2023-09-18,1964.89
2023-09-19,1963.42
2023-09-20,1980.03
2023-09-21,1950.68
2023-09-22,1948.17
2023-09-25,1929.74
2023-09-26,1912.06
2023-09-27,1913.22
2023-09-28,1927.05
2023-09-29,1933.12
2023-10-02,1915.97
2023-10-03,1896.51
2023-10-04,1898.47
2023-10-05,1898.46
2023-10-06,1919.12
2023-10-09,1904.98
2023-10-10,1947.9
2023-10-11,1945.85
2023-10-12,1944.66
2023-10-13,1915.89
2023-10-16,1922.25
2023-10-17,1923.39
2023-10-18,1901.88
2023-10-19,1894.68
2023-10-20,1864.27
2023-10-23,1872.28
2023-10-24,1883.22
2023-10-25,1886.92
2023-10-26,1875.83
2023-10-27,1859.59
2023-10-30,1866.06
2023-10-31,1882.25
2023-11-01,1896.82
2023-11-02,1933.01
2023-11-03,1935.35
2023-11-06,1927.91
2023-11-07,1925.47
2023-11-08,1937.12
2023-11-09,1960.63
2023-11-10,1945.87
2023-11-13,1962.01
2023-11-14,1990.03
2023-11-15,2001.07
2023-11-16,1995.0
2023-11-17,2012.77
2023-11-20,2015.38
2023-11-21,2010.5
2023-11-22,2019.84
2023-11-23,2024.16
2023-11-24,2029.51
2023-11-27,2021.3
2023-11-28,2018.33
2023-11-29,2028.78
2023-11-30,2034.32
2023-12-01,2051.05
2023-12-04,2050.33
2023-12-05,2067.89
2023-12-06,2082.05
2023-12-07,2077.64
2023-12-08,2100.65
2023-12-11,2108.4899
2023-12-12,2106.83
2023-12-13,2103.84
2023-12-14,2108.01
2023-12-15,2112.78
2023-12-18,2099.64
2023-12-19,2106.26
2023-12-20,2105.53
2023-12-21,2101.37
2023-12-22,2099.8
2023-12-27,2103.0
2023-12-28,2096.5
2023-12-29,2099.78
2024-01-02,2096.94
2024-01-03,2066.88
2024-01-04,2078.91
2024-01-05,2074.03
2024-01-08,2084.2399
2024-01-09,2076.5
2024-01-10,2077.34
2024-01-11,2064.92
2024-01-12,2082.4699
2024-01-15,2070.9
2024-01-16,2067.1
2024-01-17,2046.91
2024-01-18,2070.14
2024-01-19,2068.18
2024-01-22,2083.92
2024-01-23,2077.2199
2024-01-24,2122.89
2024-01-25,2131.33
2024-01-26,2156.09
2024-01-29,2158.0
2024-01-30,2168.86
2024-01-31,2162.2
2024-02-01,2157.65
2024-02-02,2165.06
2024-02-05,2165.78
2024-02-06,2182.34
2024-02-07,2176.75
2024-02-08,2191.61
2024-02-09,2196.29
2024-02-12,2210.48
2024-02-13,2183.98
2024-02-14,2193.27
2024-02-15,2209.08
2024-02-16,2219.55
2024-02-19,2218.35
2024-02-20,2217.05
2024-02-21,2224.05
2024-02-22,2261.33
2024-02-23,2269.35
2024-02-26,2265.79
2024-02-27,2275.78
2024-02-28,2274.87
2024-02-29,2272.07
2024-03-01,2280.03
2024-03-04,2288.44
2024-03-05,2279.2
2024-03-06,2289.64
2024-03-07,2317.0
2024-03-08,2310.89
2024-03-11,2296.6
2024-03-12,2321.18
2024-03-13,2329.26
2024-03-14,2325.8
2024-03-15,2322.5
2024-03-18,2321.31
2024-03-19,2333.03
2024-03-20,2330.66
2024-03-21,2354.9
2024-03-22,2347.17
2024-03-25,2353.25
2024-03-26,2362.58
2024-03-27,2370.78
2024-03-28,2371.56
2024-04-02,2352.23
2024-04-03,2364.95
2024-04-04,2365.65
2024-04-05,2339.52
2024-04-08,2355.65
2024-04-09,2329.9
2024-04-10,2334.54
2024-04-11,2320.35
2024-04-12,2315.29
2024-04-15,2329.06
2024-04-16,2298.28
2024-04-17,2296.94
2024-04-18,2307.43
2024-04-19,2298.79
2024-04-22,2312.34
2024-04-23,2348.43
2024-04-24,2341.51
2024-04-25,2317.64
2024-04-26,2354.44
2024-04-29,2343.9699
2024-04-30,2318.3
2024-05-01,2318.3
2024-05-02,2304.66
2024-05-03,2320.61
2024-05-06,2339.37
2024-05-07,2367.28
2024-05-08,2377.69
2024-05-09,2391.88
2024-05-10,2406.62
2024-05-13,2406.63
2024-05-14,2407.26
