Nom,CAC All-Tradable Gross Return
ISIN,QS0011131891
Symbole,CACTR
Source,https://markets.ft.com/data/indices/tearsheet/summary?s=CACTR%3APAR
Date,Close
2022-02-15,13470.75
2022-02-16,13447.79
2022-02-17,13403.29
2022-02-18,13351.16
2022-02-21,13088.28
2022-02-22,13091.42
2022-02-23,13073.91
2022-02-24,12590.87
2022-02-25,13023.68
2022-02-28,12865.37
2022-03-01,12367.78
2022-03-02,12546.86
2022-03-03,12310.34
2022-03-04,11704.99
2022-03-07,11536.62
2022-03-08,11503.64
2022-03-09,12314.69
2022-03-10,11994.63
2022-03-11,12113.12
2022-03-14,12319.69
2022-03-15,12286.35
2022-03-16,12729.9
2022-03-17,12776.43
2022-03-18,12800.62
2022-03-21,12735.42
2022-03-22,12892.9
2022-03-23,12742.6
2022-03-24,12684.25
2022-03-25,12687.34
2022-03-28,12751.55
2022-03-29,13142.42
2022-03-30,13044.55
2022-03-31,12888.12
2022-04-01,12928.23
2022-04-04,13013.93
2022-04-05,12848.13
2022-04-06,12569.86
2022-04-07,12504.96
2022-04-08,12668.19
2022-04-11,12687.34
2022-04-12,12653.51
2022-04-13,12661.99
2022-04-14,12756.49
2022-04-19,12682.93
2022-04-20,12848.59
2022-04-21,13023.65
2022-04-22,12774.52
2022-04-25,12552.69
2022-04-26,12501.43
2022-04-27,12557.51
2022-04-28,12679.22
2022-04-29,12728.6
2022-05-02,12520.96
2022-05-03,12631.89
2022-05-04,12492.97
2022-05-05,12437.1
2022-05-06,12283.61
2022-05-09,11943.06
2022-05-10,12013.88
2022-05-11,12292.83
2022-05-12,12171.8
2022-05-13,12480.23
2022-05-16,12470.2
2022-05-17,12651.4
2022-05-18,12513.77
2022-05-19,12357.93
2022-05-20,12395.61
2022-05-23,12572.07
2022-05-24,12362.23
2022-05-25,12462.26
2022-05-26,12677.01
2022-05-27,12873.63
2022-05-30,12981.09
2022-05-31,12804.67
2022-06-01,12706.93
2022-06-02,12860.45
2022-06-03,12832.52
2022-06-06,12965.18
2022-06-07,12886.47
2022-06-08,12782.96
2022-06-09,12606.99
2022-06-10,12276.82
2022-06-13,11928.11
2022-06-14,11774.06
2022-06-15,11939.51
2022-06-16,11646.42
2022-06-17,11653.59
2022-06-20,11731.97
2022-06-21,11831.1
2022-06-22,11732.76
2022-06-23,11651.19
2022-06-24,12008.85
2022-06-27,11969.78
2022-06-28,12048.2
2022-06-29,11922.39
2022-06-30,11702.26
2022-07-01,11724.34
2022-07-04,11769.39
2022-07-05,11466.21
2022-07-06,11692.05
2022-07-07,11891.59
2022-07-08,11961.29
2022-07-11,11878.66
2022-07-12,11971.42
2022-07-13,11887.88
2022-07-14,11721.45
2022-07-15,11959.38
2022-07-18,12073.79
2022-07-19,12290.96
2022-07-20,12263.82
2022-07-21,12293.43
2022-07-22,12330.33
2022-07-25,12357.12
2022-07-26,12302.27
2022-07-27,12402.64
2022-07-28,12557.32
2022-07-29,12769.12
2022-08-01,12746.81
2022-08-02,12689.35
2022-08-03,12815.46
2022-08-04,12892.03
2022-08-05,12809.1
2022-08-08,12913.03
2022-08-09,12843.66
2022-08-10,12922.74
2022-08-11,12961.26
2022-08-12,12973.86
2022-08-15,13006.38
2022-08-16,13049.2
2022-08-17,12914.21
2022-08-18,12967.87
2022-08-19,12839.15
2022-08-22,12604.97
2022-08-23,12572.91
2022-08-24,12620.06
2022-08-25,12618.59
2022-08-26,12409.59
2022-08-29,12308.44
2022-08-30,12282.49
2022-08-31,12130.42
2022-09-01,11943.6
2022-09-02,12203.07
2022-09-05,12055.15
2022-09-06,12075.77
2022-09-07,12072.25
2022-09-08,12109.24
2022-09-09,12281.63
2022-09-12,12515.25
2022-09-13,12333.8
2022-09-14,12281.87
2022-09-15,12160.96
2022-09-16,11998.64
2022-09-19,11971.28
2022-09-20,11794.54
2022-09-21,11899.58
2022-09-22,11665.28
2022-09-23,11394.55
2022-09-26,11365.82
2022-09-27,11338.77
2022-09-28,11362.52
2022-09-29,11181.48
2022-09-30,11354.9
2022-10-03,11426.65
2022-10-04,11896.44
2022-10-05,11779.92
2022-10-06,11694.37
2022-10-07,11553.35
2022-10-10,11497.97
2022-10-11,11480.49
2022-10-12,11440.14
2022-10-13,11568.05
2022-10-14,11668.62
2022-10-17,11887.43
2022-10-18,11944.83
2022-10-19,11882.43
2022-10-20,11974.59
2022-10-21,11878.88
2022-10-24,12066.02
2022-10-25,12287.53
2022-10-26,12350.11
2022-10-27,12296.07
2022-10-28,12339.63
2022-10-31,12337.62
2022-11-01,12449.26
2022-11-02,12345.88
2022-11-03,12276.41
2022-11-04,12600.74
2022-11-07,12612.76
2022-11-08,12668.99
2022-11-09,12646.69
2022-11-10,12908.57
2022-11-11,12982.57
2022-11-14,13005.75
2022-11-15,13067.91
2022-11-16,12974.21
2022-11-17,12913.73
2022-11-18,13042.81
2022-11-21,13024.7
2022-11-22,13069.79
2022-11-23,13109.67
2022-11-24,13175.17
2022-11-25,13188.49
2022-11-28,13094.38
2022-11-29,13094.59
2022-11-30,13213.66
2022-12-01,13268.84
2022-12-02,13252.3
2022-12-05,13171.92
2022-12-06,13143.95
2022-12-07,13086.52
2022-12-08,13066.25
2022-12-09,13129.32
2022-12-12,13069.87
2022-12-13,13253.23
2022-12-14,13231.39
2022-12-15,12842.99
2022-12-16,12703.05
2022-12-19,12742.4
2022-12-20,12693.04
2022-12-21,12945.32
2022-12-22,12827.18
2022-12-23,12812.08
2022-12-27,12892.38
2022-12-28,12819.87
2022-12-29,12946.19
2022-12-30,12753.69
2023-01-02,12998.63
2023-01-03,13052.77
2023-01-04,13330.02
2023-01-05,13299.98
2023-01-06,13484.9
2023-01-09,13582.43
2023-01-10,13503.32
2023-01-11,13612.89
2023-01-12,13716.22
2023-01-13,13809.86
2023-01-16,13857.07
2023-01-17,13923.28
2023-01-18,13939.43
2023-01-19,13686.72
2023-01-20,13769.84
2023-01-23,13844.22
2023-01-24,13875.16
2023-01-25,13854.79
2023-01-26,13955.73
2023-01-27,13963.19
2023-01-30,13928.03
2023-01-31,13926.04
2023-02-01,13928.69
2023-02-02,14114.55
2023-02-03,14240.73
2023-02-06,14056.25
2023-02-07,14040.25
2023-02-08,14024.29
2023-02-09,14150.59
2023-02-10,14027.18
2023-02-13,14173.87
2023-02-14,14189.84
2023-02-15,14346.93
2023-02-16,14467.01
2023-02-17,14431.59
2023-02-20,14413.97
2023-02-21,14362.22
2023-02-22,14328.72
2023-02-23,14367.94
2023-02-24,14136.17
2023-02-27,14341.98
2023-02-28,14290.78
2023-03-01,14231.3
2023-03-02,14325.37
2023-03-03,14453.35
2023-03-06,14501.82
2023-03-07,14431.1
2023-03-08,14408.27
2023-03-09,14385.51
2023-03-10,14196.76
2023-03-13,13784.35
2023-03-14,14036.73
2023-03-15,13534.52
2023-03-16,13797.4
2023-03-17,13604.27
2023-03-20,13765.2
2023-03-21,13967.94
2023-03-22,14006.89
2023-03-23,14013.92
2023-03-24,13760.36
2023-03-27,13879.25
2023-03-28,13891.74
2023-03-29,14082.09
2023-03-30,14242.12
2023-03-31,14346.45
2023-04-03,14384.83
2023-04-04,14379.64
2023-04-05,14319.77
2023-04-06,14345.05
2023-04-11,14469.87
2023-04-12,14483.45
2023-04-13,14634.9
2023-04-14,14706.08
2023-04-17,14679.4
2023-04-18,14746.26
2023-04-19,14771.24
2023-04-20,14739.35
2023-04-21,14806.0
2023-04-24,14823.6
2023-04-25,14773.83
2023-04-26,14669.08
2023-04-27,14701.24
2023-04-28,14754.41
2023-05-02,14551.87
2023-05-03,14596.16
2023-05-04,14468.16
2023-05-05,14648.91
2023-05-08,14692.32
2023-05-09,14636.75
2023-05-10,14571.77
2023-05-11,14610.16
2023-05-12,14670.62
2023-05-15,14697.47
2023-05-16,14671.75
2023-05-17,14668.2
2023-05-18,14761.0
2023-05-19,14846.57
2023-05-22,14869.01
2023-05-23,14690.6
2023-05-24,14441.88
2023-05-25,14387.55
2023-05-26,14558.46
2023-05-29,14531.64
2023-05-30,14416.42
2023-05-31,14202.96
2023-06-01,14287.45
2023-06-02,14555.3
2023-06-05,14429.42
2023-06-06,14453.04
2023-06-07,14445.5
2023-06-08,14486.72
2023-06-09,14471.73
2023-06-12,14553.55
2023-06-13,14633.67
2023-06-14,14711.54
2023-06-15,14635.73
2023-06-16,14818.19
2023-06-19,14659.2
2023-06-20,14610.02
2023-06-21,14559.87
2023-06-22,14451.11
2023-06-23,14358.52
2023-06-26,14393.39
2023-06-27,14453.05
2023-06-28,14602.46
2023-06-29,14656.48
2023-06-30,14820.51
2023-07-03,14801.7
2023-07-04,14776.92
2023-07-05,14665.73
2023-07-06,14221.58
2023-07-07,14291.34
2023-07-10,14351.7
2023-07-11,14502.96
2023-07-12,14731.05
2023-07-13,14804.07
2023-07-14,14804.82
2023-07-17,14646.2
2023-07-18,14705.96
2023-07-19,14730.89
2023-07-20,14832.13
2023-07-21,14923.39
2023-07-24,14920.85
2023-07-25,14896.98
2023-07-26,14722.43
2023-07-27,14999.33
2023-07-28,15015.55
2023-07-31,15042.79
2023-08-01,14869.2
2023-08-02,14685.31
2023-08-03,14580.28
2023-08-04,14684.46
2023-08-07,14695.55
2023-08-08,14599.7
2023-08-09,14698.34
2023-08-10,14911.17
2023-08-11,14722.81
2023-08-14,14738.83
2023-08-15,14583.37
2023-08-16,14566.73
2023-08-17,14431.3
2023-08-18,14368.92
2023-08-21,14432.85
2023-08-22,14521.81
2023-08-23,14535.83
2023-08-24,14470.73
2023-08-25,14496.86
2023-08-28,14685.06
2023-08-29,14786.51
2023-08-30,14767.54
2023-08-31,14687.37
2023-09-01,14655.35
2023-09-04,14619.11
2023-09-05,14569.0
2023-09-06,14455.05
2023-09-07,14447.68
2023-09-08,14530.41
2023-09-11,14604.22
2023-09-12,14550.47
2023-09-13,14493.25
2023-09-14,14659.71
2023-09-15,14789.44
2023-09-18,14577.63
2023-09-19,14589.23
2023-09-20,14704.82
2023-09-21,14465.92
2023-09-22,14407.7
2023-09-25,14277.88
2023-09-26,14174.61
2023-09-27,14170.0
2023-09-28,14254.85
2023-09-29,14301.85
2023-10-02,14161.33
2023-10-03,14005.08
2023-10-04,14003.0
2023-10-05,14006.05
2023-10-06,14126.45
2023-10-09,14046.41
2023-10-10,14325.83
2023-10-11,14265.45
2023-10-12,14216.49
2023-10-13,14001.29
2023-10-16,14040.74
2023-10-17,14051.76
2023-10-18,13921.64
2023-10-19,13821.77
2023-10-20,13611.83
2023-10-23,13670.93
2023-10-24,13754.77
2023-10-25,13778.76
2023-10-26,13729.97
2023-10-27,13562.91
2023-10-30,13624.92
2023-10-31,13749.69
2023-11-01,13842.44
2023-11-02,14104.58
2023-11-03,14094.69
2023-11-06,14021.83
2023-11-07,13962.09
2023-11-08,14055.95
2023-11-09,14214.71
2023-11-10,14077.0
2023-11-13,14159.67
2023-11-14,14377.9
2023-11-15,14425.57
2023-11-16,14339.22
2023-11-17,14473.82
2023-11-20,14498.19
2023-11-21,14454.61
2023-11-22,14522.23
2023-11-23,14552.01
2023-11-24,14591.81
2023-11-27,14536.11
2023-11-28,14508.06
2023-11-29,14549.54
2023-11-30,14628.35
2023-12-01,14703.28
2023-12-04,14662.71
2023-12-05,14769.89
2023-12-06,14865.53
2023-12-07,14850.23
2023-12-08,15038.25
2023-12-11,15087.09
2023-12-12,15068.67
2023-12-13,15045.23
2023-12-14,15169.23
2023-12-15,15206.44
2023-12-18,15154.86
2023-12-19,15180.87
2023-12-20,15206.28
2023-12-21,15179.79
2023-12-22,15178.27
2023-12-27,15191.65
2023-12-28,15122.26
2023-12-29,15134.81
2024-01-02,15127.93
2024-01-03,14888.5
2024-01-04,14969.64
2024-01-05,14904.19
2024-01-08,14964.74
2024-01-09,14916.3
2024-01-10,14908.36
2024-01-11,14830.14
2024-01-12,14984.04
2024-01-15,14886.89
2024-01-16,14851.09
2024-01-17,14688.05
2024-01-18,14846.61
2024-01-19,14786.74
2024-01-22,14881.01
2024-01-23,14837.5
2024-01-24,14973.78
2024-01-25,14990.66
2024-01-26,15314.47
2024-01-29,15319.49
2024-01-30,15380.4
2024-01-31,15348.52
2024-02-01,15216.5
2024-02-02,15221.72
2024-02-05,15210.58
2024-02-06,15303.2
2024-02-07,15244.44
2024-02-08,15348.21
2024-02-09,15316.67
2024-02-12,15400.67
2024-02-13,15267.41
2024-02-14,15365.2
2024-02-15,15496.58
2024-02-16,15551.88
2024-02-19,15540.92
2024-02-20,15578.62
2024-02-21,15612.07
2024-02-22,15814.05
2024-02-23,15913.74
2024-02-26,15836.48
2024-02-27,15877.57
2024-02-28,15876.55
2024-02-29,15823.01
2024-03-01,15840.01
2024-03-04,15878.04
2024-03-05,15833.0
2024-03-06,15878.7
2024-03-07,15999.63
2024-03-08,16023.42
2024-03-11,15999.61
2024-03-12,16132.18
2024-03-13,16224.66
2024-03-14,16262.46
2024-03-15,16260.8
2024-03-18,16234.13
2024-03-19,16330.18
2024-03-20,16282.31
2024-03-21,16332.8
2024-03-22,16287.26
2024-03-25,16291.12
2024-03-26,16358.67
2024-03-27,16398.62
2024-03-28,16407.21
2024-04-02,16260.25
2024-04-03,16315.19
2024-04-04,16309.25
2024-04-05,16130.25
2024-04-08,16249.8
2024-04-09,16122.02
2024-04-10,16107.71
2024-04-11,16063.2
2024-04-12,16033.07
2024-04-15,16094.11
2024-04-16,15880.45
2024-04-17,15971.84
2024-04-18,16053.75
2024-04-19,16043.8
2024-04-22,16116.48
2024-04-23,16273.91
2024-04-24,16241.1
2024-04-25,16090.77
2024-04-26,15594.63
2024-04-29,16219.14
2024-04-30,16095.02
2024-05-02,16006.28
2024-05-03,16110.04
2024-05-06,16202.31
2024-05-07,16363.59
2024-05-08,16477.57
2024-05-09,16586.38
2024-05-10,16652.17
2024-05-13,16669.59
2024-05-14,16715.81
2024-05-15,16748.31
2024-05-16,16656.25
2024-05-17,16612.49
2024-05-20,16683.29
2024-05-21,16623.53
2024-05-22,16538.23
2024-05-23,16554.66
2024-05-24,16546.28
2024-05-27,16633.06
2024-05-28,16516.59
2024-05-29,16283.19
2024-05-30,16378.55
2024-05-31,16417.82
2024-06-03,16435.96
2024-06-04,16318.56
2024-06-05,16455.15
2024-06-06,16519.9
2024-06-07,16434.0
2024-06-10,16222.81
2024-06-11,16001.32
2024-06-12,16155.22
2024-06-13,15820.6
2024-06-14,15385.42
2024-06-17,15514.65
2024-06-18,15640.24
2024-06-19,15536.56
2024-06-20,15746.94
2024-06-21,15645.44
2024-06-24,15808.07
2024-06-25,15710.29
2024-06-26,15594.63
2024-06-27,15436.75
2024-06-28,15322.71
2024-07-01,15507.52
2024-07-02,15465.19
2024-07-03,15663.41
2024-07-04,15794.41
2024-07-05,15757.13
2024-07-08,15665.3
2024-07-09,15415.19
2024-07-10,15552.22
2024-07-11,15674.75
2024-07-12,15863.49
2024-07-15,15687.29
2024-07-16,15582.61
2024-07-17,15572.12
2024-07-18,15610.37
2024-07-19,15484.22
2024-07-22,15664.27
2024-07-23,15619.56
2024-07-24,15461.4
2024-07-25,15287.29
2024-07-26,15483.88
2024-07-29,15340.65
2024-07-30,15403.93
2024-07-31,15515.14
2024-08-01,15193.38
2024-08-02,14938.74
2024-08-05,14714.63
2024-08-06,14683.72
2024-08-07,14959.04
2024-08-08,14909.55
2024-08-09,14962.98
2024-08-12,14925.67
2024-08-13,14980.81
2024-08-14,15093.63
2024-08-15,15273.93
2024-08-16,15323.55
2024-08-19,15429.8
2024-08-20,15391.16
2024-08-21,15469.64
2024-08-22,15474.04
2024-08-23,15583.09
2024-08-26,15610.34
2024-08-27,15563.8
2024-08-28,15586.93
2024-08-29,15709.39
2024-08-30,15698.98
2024-09-02,15720.48
2024-09-03,15575.27
2024-09-04,15431.97
2024-09-05,15312.75
2024-09-06,15140.6
2024-09-09,15284.74
2024-09-10,15243.87
2024-09-11,15216.92
2024-09-12,15298.27
2024-09-13,15369.8
2024-09-16,15336.74
2024-09-17,15419.68
2024-09-18,15339.3
2024-09-19,15682.03
2024-09-20,15443.25
2024-09-23,15457.56
2024-09-24,15638.71
2024-09-25,15583.06
2024-09-26,15930.42
2024-09-27,16035.83
2024-09-30,15712.36
2024-10-01,15590.94
2024-10-02,15591.85
2024-10-03,15391.83
2024-10-04,15534.27
2024-10-07,15590.27
2024-10-08,15483.79
2024-10-09,15567.88
2024-10-10,15525.19
2024-10-11,15603.64
2024-10-14,15648.17
2024-10-15,15503.69
2024-10-16,15449.99
2024-10-17,15629.98
2024-10-18,15688.83
2024-10-21,15528.54
2024-10-22,15528.28
2024-10-23,15450.62
2024-10-24,15464.71
2024-10-25,15447.76
2024-10-28,15570.86
2024-10-29,15476.28
2024-10-30,15304.95
2024-10-31,15158.88
2024-11-01,15277.41
2024-11-04,15204.26
2024-11-05,15274.33
2024-11-06,15190.91
2024-11-07,15308.45
2024-11-08,15144.24
2024-11-11,15316.8
2024-11-12,14910.28
2024-11-13,14885.84
2024-11-14,15083.52
2024-11-15,15000.81
2024-11-18,15014.9
2024-11-19,14912.21
2024-11-20,14845.03
2024-11-21,14867.15
2024-11-22,14954.21
2024-11-25,14971.32
2024-11-26,14839.7
2024-11-27,14737.16
2024-11-28,14812.69
2024-11-29,14916.39
2024-12-02,14905.58
2024-12-03,14940.64
2024-12-04,15048.92
2024-12-05,15119.11
2024-12-06,15311.52
2024-12-09,15415.04
2024-12-10,15262.05
2024-12-11,15313.71
2024-12-12,15305.69
2024-12-13,15280.03
2024-12-16,15169.69
2024-12-17,15177.6
2024-12-18,15218.0
2024-12-19,15032.34
2024-12-20,14996.84
2024-12-23,14993.74
2024-12-24,15016.05
2024-12-27,15165.25
2024-12-30,15083.46
2024-12-31,15224.17
2025-01-02,15266.48
2025-01-03,15046.13
2025-01-06,15374.39
2025-01-07,15446.9
2025-01-08,15368.05
2025-01-09,15440.04
2025-01-10,15313.32
2025-01-13,15267.54
2025-01-14,15300.11
2025-01-15,15416.91
2025-01-16,15716.03
2025-01-17,15868.83
2025-01-20,15919.46
2025-01-21,15992.26
2025-01-22,16111.76
2025-01-23,16213.15
2025-01-24,16280.55
2025-01-27,16246.71
2025-01-28,16240.7
2025-01-29,16186.59
2025-01-30,16334.04
2025-01-31,16353.78
2025-02-03,16159.55
2025-02-04,16265.71
2025-02-05,16238.89
2025-02-06,16464.35
2025-02-07,16394.99
2025-02-10,16465.03
2025-02-11,16511.16
2025-02-12,16533.66
2025-02-13,16774.58
2025-02-14,16806.27
2025-02-17,16831.99
2025-02-18,16863.1
2025-02-19,16668.05
2025-02-20,16691.38
2025-02-21,16762.65
2025-02-24,16650.55
2025-02-25,16565.75
2025-02-26,16751.35
2025-02-27,16676.04
2025-02-28,16682.8
2025-03-03,16864.5
2025-03-04,16548.39
2025-03-05,16830.72
2025-03-06,16913.98
2025-03-07,16756.32
2025-03-10,16603.06
2025-03-11,16387.38
2025-03-12,16486.76
2025-03-13,16376.46
2025-03-14,16568.99
2025-03-17,16673.57
2025-03-18,16761.29
2025-03-19,16865.43
2025-03-20,16700.55
2025-03-21,16594.38
2025-03-24,16553.42
2025-03-25,16726.02
2025-03-26,16587.7
2025-03-27,16501.26
2025-03-28,16350.0
2025-03-31,16085.03
2025-04-01,16254.64
2025-04-02,16215.09
2025-04-03,15702.53
2025-04-04,15018.53
2025-04-07,14319.53
2025-04-08,14687.59
2025-04-09,14203.25
2025-04-10,14730.29
2025-04-11,14701.82
2025-04-14,15054.98
2025-04-15,15202.89
2025-04-16,15191.31
2025-04-17,15109.54
2025-04-22,15227.86
2025-04-23,15538.31
2025-04-24,15598.57
2025-04-25,15687.88
2025-04-28,15767.99
2025-04-29,15740.88
2025-04-30,15833.36
2025-05-02,16189.87
2025-05-05,16183.23
2025-05-06,16121.0
2025-05-07,15989.68
2025-05-08,16132.03
2025-05-09,16229.22
2025-05-12,16490.51
2025-05-13,16563.13
2025-05-14,16481.21
2025-05-15,16517.67
2025-05-16,16583.87
2025-05-19,16635.89
2025-05-20,16768.16
2025-05-21,16715.12
2025-05-22,16619.49
2025-05-23,16363.02
2025-05-26,16587.63
2025-05-27,16598.59
2025-05-28,16520.58
2025-05-29,16515.69
2025-05-30,16462.18
2025-06-02,16436.02
2025-06-03,16494.56
2025-06-04,16571.02
2025-06-05,16543.81
2025-06-06,16567.3
2025-06-09,16549.91
2025-06-10,16579.21
2025-06-11,16530.28
2025-06-12,16507.11
2025-06-13,16333.98
2025-06-16,16456.47
2025-06-17,16337.65
2025-06-18,16282.18
2025-06-19,16086.72
2025-06-20,16164.54
2025-06-23,16058.58
2025-06-24,16231.73
2025-06-25,16117.8
2025-06-26,16124.76
2025-06-27,16398.63
2025-06-30,16349.56
2025-07-01,16345.59
2025-07-02,16502.87
2025-07-03,16533.59
2025-07-04,16413.22
2025-07-07,16465.58
2025-07-08,16554.95
2025-07-09,16782.9
2025-07-10,16839.45
2025-07-11,16691.11
2025-07-14,16645.89
2025-07-15,16558.73
2025-07-16,16461.01
2025-07-17,16666.28
2025-07-18,16681.05
2025-07-21,16635.28
2025-07-22,16520.33
2025-07-23,16753.31
2025-07-24,16695.63
2025-07-25,16722.86
2025-07-28,16649.25
2025-07-29,16754.57
2025-07-30,16758.77
2025-07-31,16575.37
2025-08-01,16119.63
2025-08-04,16296.11
2025-08-05,16285.63
2025-08-06,16314.17
2025-08-07,16471.63
2025-08-08,16542.5
2025-08-11,16454.88
2025-08-12,16565.88
2025-08-13,16668.36
2025-08-14,16799.35
2025-08-15,16907.22
2025-08-18,16832.79
2025-08-19,17024.26
2025-08-20,17009.39
2025-08-21,16942.73
2025-08-22,17020.16
2025-08-25,16749.08
2025-08-26,16450.46
2025-08-27,16507.86
2025-08-28,16543.11
2025-08-29,16423.89
2025-09-01,16424.05
2025-09-02,16289.66
2025-09-03,16418.27
2025-09-04,16386.0
2025-09-05,16339.19
2025-09-08,16461.54
2025-09-09,16492.57
2025-09-10,16521.88
2025-09-11,16652.69
2025-09-12,16662.65
2025-09-15,16808.83
2025-09-16,16644.29
2025-09-17,16582.44
2025-09-18,16718.34
2025-09-19,16710.77
2025-09-22,16666.58
2025-09-23,16748.99
2025-09-24,16663.84
2025-09-25,16590.95
2025-09-26,16768.26
2025-09-29,16795.57
2025-09-30,16832.04
2025-10-01,16995.78
2025-10-02,17178.24
2025-10-03,17232.15
2025-10-06,16996.82
2025-10-07,16998.79
2025-10-08,17175.85
2025-10-09,17146.04
2025-10-10,16882.52
2025-10-13,16916.59
2025-10-14,16894.3
2025-10-15,17198.5
2025-10-16,17422.34
2025-10-17,17377.79
2025-10-20,17448.66
2025-10-21,17554.8
2025-10-22,17466.16
2025-10-23,17509.08
2025-10-24,17513.2
2025-10-27,17530.62
2025-10-28,17478.92
2025-10-29,17444.2
2025-10-30,17352.98
2025-10-31,17281.87
2025-11-03,17254.09
2025-11-04,17160.82
2025-11-05,17169.92
2025-11-06,16936.7
2025-11-07,16901.69
2025-11-10,17121.08
2025-11-11,17330.34
2025-11-12,17504.05
2025-11-13,17488.27
2025-11-14,17363.59
2025-11-17,17258.95
2025-11-18,16944.92
2025-11-19,16920.07
2025-11-20,16967.62
2025-11-21,16969.41
2025-11-24,16938.9
2025-11-25,17077.92
2025-11-26,17222.1
2025-11-27,17240.02
2025-11-28,17289.94
2025-12-01,17237.64
2025-12-02,17199.08
2025-12-03,17218.34
2025-12-04,17290.24
2025-12-05,17283.15
2025-12-08,17271.54
2025-12-09,17161.7
2025-12-10,17100.4
2025-12-11,17236.95
2025-12-12,17203.11
2025-12-15,17318.93
2025-12-16,17274.11
2025-12-17,17227.46
2025-12-18,17362.45
2025-12-19,17363.6
2025-12-22,17322.15
2025-12-23,17288.6
2025-12-24,17289.93
2025-12-29,17313.99
2025-12-30,17430.17
2025-12-31,17412.54
2026-01-02,17502.53
2026-01-05,17544.07
2026-01-06,17593.8
2026-01-07,17609.44
2026-01-08,17614.39
2026-01-09,17850.73
2026-01-12,17841.71
2026-01-13,17810.79
2026-01-14,17789.24
2026-01-15,17756.49
2026-01-16,17641.46
2026-01-19,17346.75
2026-01-20,17241.94
2026-01-21,17261.31
2026-01-22,17434.29
2026-01-23,17424.45
2026-01-26,17395.04
2026-01-27,17440.16
2026-01-28,17274.67
2026-01-29,17275.06
2026-01-30,17382.26
2026-02-02,17494.85
2026-02-03,17495.7
2026-02-04,17662.4
2026-02-05,17613.55
2026-02-06,17684.73
2026-02-09,17796.42
2026-02-10,17818.76
2026-02-11,17777.0
2026-02-12,17825.89
2026-02-13,17773.08
2026-02-16,17781.9
2026-02-17,17882.97
2026-02-18,18022.37
2026-02-19,17966.64
2026-02-20,18202.71
2026-02-23,18152.1
2026-02-24,18206.49
2026-02-25,18289.09
2026-02-26,18416.68
2026-02-27,18339.55
2026-03-02,17954.36
2026-03-03,17335.26
2026-03-04,17482.74
2026-03-05,17221.74
2026-03-06,17104.93
2026-03-09,16931.0
2026-03-10,17237.0
2026-03-11,17193.35
2026-03-12,17071.1
2026-03-13,16916.16
2026-03-16,16972.11
2026-03-17,17060.75
2026-03-18,17058.01
2026-03-19,16711.4
2026-03-20,16410.04
2026-03-23,16531.82
2026-03-24,16558.93
2026-03-25,16777.65
2026-03-26,16608.35
2026-03-27,16464.02
2026-03-30,16612.8
2026-03-31,16738.29
2026-04-01,17096.93
2026-04-02,17060.94
2026-04-07,16947.37
2026-04-08,17691.61
2026-04-09,17647.96
2026-04-10,17679.7
2026-04-13,17627.53
2026-04-14,17831.59
2026-04-15,17736.33
2026-04-16,17722.87
2026-04-17,18040.21
2026-04-20,17842.91
2026-04-21,17688.7
2026-04-22,17526.56
2026-04-23,17654.61
2026-04-24,17516.02
2026-04-27,17481.82
2026-04-28,17429.26
2026-04-29,17379.29
2026-04-30,17513.8
2026-05-04,17261.67
2026-05-05,17506.05
2026-05-06,18004.04
2026-05-07,17787.19
2026-05-08,17611.36
2026-05-11,17579.45
2026-05-12,17410.57
2026-05-13,17482.25
2026-05-14,17645.73
2026-05-15,17372.8
2026-05-18,17478.73
2026-05-19,17461.79
2026-05-20,17755.72
2026-05-21,17700.64
2026-05-22,17775.2
2026-05-25,18083.83
2026-05-26,17942.97
2026-05-27,18009.94
2026-05-28,17990.86
2026-05-29,17986.17
2026-06-01,17901.09
2026-06-02,18004.26
2026-06-03,17884.91
2026-06-04,18081.28
2026-06-05,18016.64
2026-06-08,17988.04
2026-06-09,17971.66
2026-06-10,17882.45
2026-06-11,17967.65
2026-06-12,18286.64
2026-06-15,18357.67
2026-06-16,18475.21
2026-06-17,18450.54
2026-06-18,18507.43
2026-06-19,18411.78
2026-06-22,18366.47
2026-06-23,18238.73
2026-06-24,18313.51
2026-06-25,18399.21
2026-06-26,18308.57
2026-06-29,18269.02
2026-06-30,18380.38
2026-07-01,18256.58
2026-07-02,18558.36
2026-07-03,18654.23
2026-07-06,18594.62
2026-07-07,18489.04
2026-07-08,18097.45
2026-07-09,18250.31
2026-07-10,18272.82
2026-07-13,18332.05
2026-07-14,18337.0
2026-07-15,18375.0
2026-07-16,18364.2
2026-07-17,18284.7
2026-07-20,18283.52
2026-07-21,18329.47
